assets,profitable_assets,median_return_pct,median_cagr_pct,median_mdd_pct,median_profit_factor,median_sharpe,total_trades,total_liquidations,family,timeframe,leverage,params,robust_ok
10,9,1054.9429511670141,32.47699989053808,-72.22336605798031,1.150320262526898,0.8364400163953284,2003,0,donchian,4h,1.0,"{""entry_n"": 24, ""exit_n"": 12}",True
10,9,691.5632505224432,32.44515861391663,-75.0565616538451,1.15740087806594,0.7634689784544169,2803,0,donchian,4h,1.0,"{""entry_n"": 16, ""exit_n"": 8}",True
10,9,813.8450071682157,31.94908875815554,-52.189362599561456,1.3970268809743462,0.841562385408368,1660,0,donchian,4h,1.0,"{""entry_n"": 55, ""exit_n"": 5}",True
10,9,936.7187926158866,31.720222142083465,-82.88028529841685,1.1352881063293807,0.7557395608026403,3878,0,supertrend,4h,1.0,"{""mult"": 1.8, ""period"": 10}",True
10,9,815.1288606673606,31.63155754235214,-64.29096047199953,1.2575280280539523,0.8538892771110613,2419,0,donchian,4h,1.0,"{""entry_n"": 30, ""exit_n"": 4}",True
10,9,733.0044825733944,31.446063050747465,-80.14451325730278,1.1543775638532767,0.7613594126994305,4078,0,donchian,4h,1.0,"{""entry_n"": 10, ""exit_n"": 5}",True
10,10,758.0388710993134,30.5886467480154,-78.00652394260405,1.1605631141568287,0.7660645787815741,2360,0,supertrend,4h,1.0,"{""mult"": 2.6, ""period"": 20}",True
10,9,693.136760026073,30.54436345503215,-56.174516709284816,1.3583187229469846,0.8325400512538933,1771,0,donchian,4h,1.0,"{""entry_n"": 55, ""exit_n"": 4}",True
10,9,603.0380672781371,30.480230447322363,-70.33435785550103,1.20578665208555,0.7428446602651768,3100,0,donchian,1h,1.0,"{""entry_n"": 80, ""exit_n"": 28}",True
10,9,720.6797924454797,30.075340517795322,-78.86944919322335,1.1202213892777952,0.7433757748314533,4304,0,donchian,1h,1.0,"{""entry_n"": 48, ""exit_n"": 24}",True
10,9,674.986709916682,29.685466995246223,-75.06302541137379,1.1399179822680758,0.7818747596074663,3248,0,donchian,4h,1.0,"{""entry_n"": 16, ""exit_n"": 5}",True
10,9,783.4794985646679,29.53008127737794,-79.96049549760806,1.149087417271969,0.7304662819360386,2331,0,supertrend,4h,1.0,"{""mult"": 2.6, ""period"": 14}",True
10,9,613.2575616705049,29.2096874226895,-74.9746287758727,1.1096819741544173,0.7527510793331149,4006,0,donchian,4h,1.0,"{""entry_n"": 12, ""exit_n"": 4}",True
10,9,554.6177354146655,28.039225188216875,-69.02106677377328,1.154568361119268,0.784108659596574,2907,0,donchian,4h,1.0,"{""entry_n"": 20, ""exit_n"": 5}",True
10,9,733.7435231760239,27.293039216936787,-78.59477014813365,1.183172486366785,0.7296383711593919,2402,0,supertrend,4h,1.0,"{""mult"": 2.6, ""period"": 30}",True
10,9,521.912628492057,27.259965224141602,-74.75792710748415,1.1045131786653664,0.7394089605479792,3469,0,donchian,4h,1.0,"{""entry_n"": 16, ""exit_n"": 4}",True
10,8,489.80521314985026,26.762425640932353,-82.34343792065452,1.1130222408591925,0.6913339306291173,3934,0,supertrend,4h,1.0,"{""mult"": 1.8, ""period"": 14}",True
10,9,403.52443034584263,25.789360941865034,-68.95579219878789,1.1799626422412697,0.7067577320829594,2599,0,donchian,4h,1.0,"{""entry_n"": 24, ""exit_n"": 5}",True
10,9,405.3203841534688,23.935636942618956,-75.26465300338617,1.100518156451037,0.6638566678312958,4378,0,donchian,4h,1.0,"{""entry_n"": 10, ""exit_n"": 4}",True
10,9,308.21615387043494,22.791588717342503,-70.25293140317424,1.1195096266609101,0.6382827237375231,4886,0,donchian,1h,1.0,"{""entry_n"": 48, ""exit_n"": 17}",True
10,9,307.888103908704,21.87310325243297,-78.34795219334902,1.1006186082089924,0.6351142165979775,2995,0,supertrend,4h,1.0,"{""mult"": 2.2, ""period"": 20}",True
10,9,288.9777708570866,21.717542350792797,-73.96810305933467,1.1107291246294753,0.6590958311229775,3098,0,donchian,4h,1.0,"{""entry_n"": 20, ""exit_n"": 4}",True
10,9,316.1090717878675,21.688326065126297,-73.34009442665597,1.1274773919099659,0.6317163243351036,3886,0,donchian,1h,1.0,"{""entry_n"": 64, ""exit_n"": 22}",True
10,9,193.56261367403843,19.003181766077702,-70.64189245767558,1.1355511726749876,0.5845969856378481,2774,0,donchian,4h,1.0,"{""entry_n"": 24, ""exit_n"": 4}",True
10,9,1564.8673097567926,47.65604153218895,-79.54228310978452,1.0960777070602998,0.8609403156927651,2901,0,supertrend,4h,1.0,"{""mult"": 2.2, ""period"": 7}",False
10,9,554.4488911801775,32.40406459929979,-80.49928140150578,1.085464115260622,0.7454243423608115,2971,0,supertrend,4h,1.0,"{""mult"": 2.2, ""period"": 14}",False
10,8,448.4563233172284,24.390350041269105,-81.93940106248229,1.0917285735841198,0.6740286918891127,3997,0,supertrend,4h,1.0,"{""mult"": 1.8, ""period"": 20}",False
10,7,163.10167840656575,13.373470545602018,-86.25222623105549,1.0619963259291274,0.5437768372594025,4047,0,supertrend,4h,1.0,"{""mult"": 1.8, ""period"": 30}",False
10,8,121.63360774307867,12.113067957999725,-80.59138352121481,1.0562164173420159,0.5228598009060034,3060,0,supertrend,4h,1.0,"{""mult"": 2.2, ""period"": 30}",False
