assets,profitable_assets,median_return_pct,median_cagr_pct,median_mdd_pct,median_profit_factor,median_sharpe,total_trades,entry_n,exit_n,ema_n,strong_threshold,base_exposure,strong_exposure,part,train_rank,train_cagr_pct,train_mdd_pct,mdd35_ok,total_return_pct,cagr_pct,mdd_pct,profit_factor,sharpe,win_rate_pct,trades,liquidations,final_equity_krw,symbol
10,7,33.0566471443461,11.152769726765488,-23.941340870118275,1.5865178280696912,0.7257686242050501,368,200,30,300,1.05,0.5,0.75,oos,9,26.275039332302985,-44.919803791937525,True,44.95353284341621,14.743684728819906,-21.894610874666764,1.9849101311532682,1.0495564458751914,35.84905660377358,53,0,14495353.284341622,BTCUSDT
10,7,33.0566471443461,11.152769726765488,-23.941340870118275,1.5865178280696912,0.7257686242050501,368,200,30,300,1.05,0.5,0.75,oos,9,26.275039332302985,-44.919803791937525,True,65.0698945087059,20.402969739055866,-16.808406390109308,1.870690708132561,1.1544679379498115,43.90243902439025,41,0,16506989.45087059,ETHUSDT
10,7,33.0566471443461,11.152769726765488,-23.941340870118275,1.5865178280696912,0.7257686242050501,368,200,30,300,1.05,0.5,0.75,oos,9,26.275039332302985,-44.919803791937525,True,21.159761445275983,7.56185472471107,-23.42593892857563,1.3023449480068217,0.5098518407603462,33.33333333333333,54,0,12115976.1445276,BNBUSDT
10,7,33.0566471443461,11.152769726765488,-23.941340870118275,1.5865178280696912,0.7257686242050501,368,200,30,300,1.05,0.5,0.75,oos,9,26.275039332302985,-44.919803791937525,True,197.58174564976764,55.034810139790416,-24.05734064124979,3.0864442043169427,1.651129137823521,35.483870967741936,31,0,29758174.564976763,XRPUSDT
10,7,33.0566471443461,11.152769726765488,-23.941340870118275,1.5865178280696912,0.7257686242050501,368,200,30,300,1.05,0.5,0.75,oos,9,26.275039332302985,-44.919803791937525,True,70.33442634973702,23.73053053270946,-26.50820703345197,2.0445518114153707,0.941685407649754,33.33333333333333,27,0,17033442.6349737,ADAUSDT
10,7,33.0566471443461,11.152769726765488,-23.941340870118275,1.5865178280696912,0.7257686242050501,368,200,30,300,1.05,0.5,0.75,oos,9,26.275039332302985,-44.919803791937525,True,93.50480744440878,36.178973715793994,-27.314454056325076,2.1066701039100093,1.1979110985191597,43.333333333333336,30,0,19350480.74444088,DOGEUSDT
10,7,33.0566471443461,11.152769726765488,-23.941340870118275,1.5865178280696912,0.7257686242050501,368,200,30,300,1.05,0.5,0.75,oos,9,26.275039332302985,-44.919803791937525,True,-4.421501509178915,-1.9666284092799469,-29.23152615273924,0.9396268201507417,0.04869723967830884,24.390243902439025,41,0,9557849.849082109,LINKUSDT
10,7,33.0566471443461,11.152769726765488,-23.941340870118275,1.5865178280696912,0.7257686242050501,368,200,30,300,1.05,0.5,0.75,oos,9,26.275039332302985,-44.919803791937525,True,-24.167181621207522,-10.08346324791425,-46.61115441580609,0.6876420541454717,-0.3024034706161517,23.25581395348837,43,0,7583281.837879248,LTCUSDT
10,7,33.0566471443461,11.152769726765488,-23.941340870118275,1.5865178280696912,0.7257686242050501,368,200,30,300,1.05,0.5,0.75,oos,9,26.275039332302985,-44.919803791937525,True,8.002837293842102,4.3508373050999305,-23.825341098986762,1.2055751064536806,0.3178805151415802,34.48275862068966,29,0,10800283.72938421,SOLUSDT
10,7,33.0566471443461,11.152769726765488,-23.941340870118275,1.5865178280696912,0.7257686242050501,368,200,30,300,1.05,0.5,0.75,oos,9,26.275039332302985,-44.919803791937525,True,-2.307215708759369,-1.3077403960471745,-19.915473606923285,0.9172430714578176,-0.0008147076301870127,42.10526315789473,19,0,9769278.429124063,AVAXUSDT
10,7,20.199414144536007,7.689999179478568,-26.272628370834724,1.4837221829213054,0.526958933378288,322,200,40,400,1.1,0.5,0.75,oos,10,26.262314919624565,-42.66366818960276,True,21.50698584945152,7.483391620814639,-19.909558803704964,1.6222565116342873,0.6308350061533118,34.78260869565217,46,0,12150698.584945152,BTCUSDT
10,7,20.199414144536007,7.689999179478568,-26.272628370834724,1.4837221829213054,0.526958933378288,322,200,40,400,1.1,0.5,0.75,oos,10,26.262314919624565,-42.66366818960276,True,42.6973559462853,14.078786949792853,-18.751898768527198,1.6436019545145708,0.8668835928798015,37.5,40,0,14269735.59462853,ETHUSDT
10,7,20.199414144536007,7.689999179478568,-26.272628370834724,1.4837221829213054,0.526958933378288,322,200,40,400,1.1,0.5,0.75,oos,10,26.262314919624565,-42.66366818960276,True,-9.0705762359645,-3.5468176955945285,-27.71800682720467,0.8447404222705729,-0.15225650976691518,29.629629629629626,54,0,9092942.37640355,BNBUSDT
10,7,20.199414144536007,7.689999179478568,-26.272628370834724,1.4837221829213054,0.526958933378288,322,200,40,400,1.1,0.5,0.75,oos,10,26.262314919624565,-42.66366818960276,True,150.79229759762697,44.72968108896127,-27.047597060534258,2.5132159419088174,1.4357358999926755,34.48275862068966,29,0,25079229.759762697,XRPUSDT
10,7,20.199414144536007,7.689999179478568,-26.272628370834724,1.4837221829213054,0.526958933378288,322,200,40,400,1.1,0.5,0.75,oos,10,26.262314919624565,-42.66366818960276,True,49.589498493471915,17.470034848176198,-33.45242512885147,1.9757860487846646,0.7278996463459437,45.83333333333333,24,0,14958949.849347191,ADAUSDT
10,7,20.199414144536007,7.689999179478568,-26.272628370834724,1.4837221829213054,0.526958933378288,322,200,40,400,1.1,0.5,0.75,oos,10,26.262314919624565,-42.66366818960276,True,76.37371463994387,30.40012961020626,-35.67090122651413,1.7515559499931816,1.0315147591879557,37.03703703703704,27,0,17637371.463994388,DOGEUSDT
10,7,20.199414144536007,7.689999179478568,-26.272628370834724,1.4837221829213054,0.526958933378288,322,200,40,400,1.1,0.5,0.75,oos,10,26.262314919624565,-42.66366818960276,True,18.891842439620497,7.896606738142498,-25.497659681135186,1.3451878542083238,0.4230828606032642,32.25806451612903,31,0,11889184.24396205,LINKUSDT
10,7,20.199414144536007,7.689999179478568,-26.272628370834724,1.4837221829213054,0.526958933378288,322,200,40,400,1.1,0.5,0.75,oos,10,26.262314919624565,-42.66366818960276,True,-20.07672918537462,-8.250058666690485,-47.95894544951902,0.7401545875428648,-0.21424367619083823,32.35294117647059,34,0,7992327.081462538,LTCUSDT
10,7,20.199414144536007,7.689999179478568,-26.272628370834724,1.4837221829213054,0.526958933378288,322,200,40,400,1.1,0.5,0.75,oos,10,26.262314919624565,-42.66366818960276,True,6.27355465043038,3.423233659127156,-24.390031858320693,1.2088208643060128,0.27585438273440793,36.36363636363637,22,0,10627355.465043038,SOLUSDT
10,7,20.199414144536007,7.689999179478568,-26.272628370834724,1.4837221829213054,0.526958933378288,322,200,40,400,1.1,0.5,0.75,oos,10,26.262314919624565,-42.66366818960276,True,-3.692153481036742,-2.0992024300409695,-22.357745383847274,0.8610883924584706,-0.06757669506730213,40.0,15,0,9630784.651896326,AVAXUSDT
10,9,21.632714008275723,8.913740534608117,-22.814551963653678,1.705161762693904,0.6635197557082828,344,160,30,400,1.1,0.5,0.75,oos,11,26.128274941427943,-44.63023682622436,True,27.62742050552871,9.458121589311542,-19.15501595035115,1.8399669738138553,0.7914301915273595,33.33333333333333,51,0,12762742.050552871,BTCUSDT
10,9,21.632714008275723,8.913740534608117,-22.814551963653678,1.705161762693904,0.6635197557082828,344,160,30,400,1.1,0.5,0.75,oos,11,26.128274941427943,-44.63023682622436,True,51.15399543210373,16.538054148545346,-18.338436654806344,1.8475132038352309,1.000754209459164,40.0,45,0,15115399.543210372,ETHUSDT
10,9,21.632714008275723,8.913740534608117,-22.814551963653678,1.705161762693904,0.6635197557082828,344,160,30,400,1.1,0.5,0.75,oos,11,26.128274941427943,-44.63023682622436,True,1.5607842631188085,0.5899175190728245,-24.150802501387258,1.0283956248345956,0.11525910450891756,32.142857142857146,56,0,10156078.42631188,BNBUSDT
10,9,21.632714008275723,8.913740534608117,-22.814551963653678,1.705161762693904,0.6635197557082828,344,160,30,400,1.1,0.5,0.75,oos,11,26.128274941427943,-44.63023682622436,True,186.0175451488597,52.58361999583314,-22.708833933780316,2.946905196107099,1.6236436996974246,43.333333333333336,30,0,28601754.51488597,XRPUSDT
10,9,21.632714008275723,8.913740534608117,-22.814551963653678,1.705161762693904,0.6635197557082828,344,160,30,400,1.1,0.5,0.75,oos,11,26.128274941427943,-44.63023682622436,True,79.05443580900355,26.22512289431014,-25.556660570125345,2.758406299236496,1.0331576375999632,47.82608695652174,23,0,17905443.580900356,ADAUSDT
10,9,21.632714008275723,8.913740534608117,-22.814551963653678,1.705161762693904,0.6635197557082828,344,160,30,400,1.1,0.5,0.75,oos,11,26.128274941427943,-44.63023682622436,True,110.24455898839061,41.568213212322846,-22.920269993527043,2.6678174123641365,1.343825926601018,46.42857142857143,28,0,21024455.89883906,DOGEUSDT
10,9,21.632714008275723,8.913740534608117,-22.814551963653678,1.705161762693904,0.6635197557082828,344,160,30,400,1.1,0.5,0.75,oos,11,26.128274941427943,-44.63023682622436,True,9.389326089247252,4.020351472935113,-24.388144841547543,1.1569830042319038,0.28249511384749004,34.285714285714285,35,0,10938932.608924726,LINKUSDT
10,9,21.632714008275723,8.913740534608117,-22.814551963653678,1.705161762693904,0.6635197557082828,344,160,30,400,1.1,0.5,0.75,oos,11,26.128274941427943,-44.63023682622436,True,-20.92709470150489,-8.626362665010067,-44.218105831831664,0.7131476944703459,-0.2626036076513657,32.432432432432435,37,0,7907290.529849511,LTCUSDT
10,9,21.632714008275723,8.913740534608117,-22.814551963653678,1.705161762693904,0.6635197557082828,344,160,30,400,1.1,0.5,0.75,oos,11,26.128274941427943,-44.63023682622436,True,15.638007511022733,8.369359479904691,-21.214394103399105,1.5703565515739524,0.535609319889206,41.66666666666667,24,0,11563800.751102272,SOLUSDT
10,9,21.632714008275723,8.913740534608117,-22.814551963653678,1.705161762693904,0.6635197557082828,344,160,30,400,1.1,0.5,0.75,oos,11,26.128274941427943,-44.63023682622436,True,5.4312545568134585,3.027522228700885,-15.722340381367662,1.2847642942693536,0.27677848536742006,40.0,15,0,10543125.455681346,AVAXUSDT
10,8,25.79054598466397,8.805462921958618,-22.49332390083196,1.7745031783371892,0.6846805108438553,384,160,30,300,1.1,0.35,0.75,oos,12,25.473431862324205,-44.471777138563226,True,40.76199223890593,13.503139613917291,-18.04479107164678,2.2804023383765566,1.135982540379874,37.03703703703704,54,0,14076199.223890593,BTCUSDT
10,8,25.79054598466397,8.805462921958618,-22.49332390083196,1.7745031783371892,0.6846805108438553,384,160,30,300,1.1,0.35,0.75,oos,12,25.473431862324205,-44.471777138563226,True,77.2259417284408,23.61448771695891,-16.064153668579927,2.327313793606874,1.3580142596503235,45.45454545454545,44,0,17722594.17284408,ETHUSDT
10,8,25.79054598466397,8.805462921958618,-22.49332390083196,1.7745031783371892,0.6846805108438553,384,160,30,300,1.1,0.35,0.75,oos,12,25.473431862324205,-44.471777138563226,True,10.81909973042201,3.97860038300315,-25.08921899472566,1.186563856330935,0.33316488870209543,33.33333333333333,57,0,11081909.973042201,BNBUSDT
10,8,25.79054598466397,8.805462921958618,-22.49332390083196,1.7745031783371892,0.6846805108438553,384,160,30,300,1.1,0.35,0.75,oos,12,25.473431862324205,-44.471777138563226,True,190.15525205798752,53.467357197597295,-22.70883393378027,3.621533991743708,1.6528145770218554,33.33333333333333,33,0,29015525.205798753,XRPUSDT
10,8,25.79054598466397,8.805462921958618,-22.49332390083196,1.7745031783371892,0.6846805108438553,384,160,30,300,1.1,0.35,0.75,oos,12,25.473431862324205,-44.471777138563226,True,77.69632081721443,25.841467211129586,-22.277813867883655,2.6186270759247066,1.036196132985615,33.33333333333333,27,0,17769632.081721444,ADAUSDT
10,8,25.79054598466397,8.805462921958618,-22.49332390083196,1.7745031783371892,0.6846805108438553,384,160,30,300,1.1,0.35,0.75,oos,12,25.473431862324205,-44.471777138563226,True,90.81538899696857,35.29030980459167,-22.909464454138227,2.443848076225415,1.196655169545096,43.333333333333336,30,0,19081538.899696857,DOGEUSDT
10,8,25.79054598466397,8.805462921958618,-22.49332390083196,1.7745031783371892,0.6846805108438553,384,160,30,300,1.1,0.35,0.75,oos,12,25.473431862324205,-44.471777138563226,True,2.9661712002055696,1.2921109134821585,-24.957154108749325,1.0473306497155326,0.17536919127243045,22.727272727272727,44,0,10296617.120020557,LINKUSDT
10,8,25.79054598466397,8.805462921958618,-22.49332390083196,1.7745031783371892,0.6846805108438553,384,160,30,300,1.1,0.35,0.75,oos,12,25.473431862324205,-44.471777138563226,True,-30.453725984929612,-13.023972787065174,-48.4146376546496,0.5717096827441998,-0.4872921155488526,19.565217391304348,46,0,6954627.401507039,LTCUSDT
10,8,25.79054598466397,8.805462921958618,-22.49332390083196,1.7745031783371892,0.6846805108438553,384,160,30,300,1.1,0.35,0.75,oos,12,25.473431862324205,-44.471777138563226,True,7.548524352434738,4.1077862299999435,-20.861640800273673,1.268604018297822,0.3163708124942113,37.93103448275862,29,0,10754852.435243474,SOLUSDT
10,8,25.79054598466397,8.805462921958618,-22.49332390083196,1.7745031783371892,0.6846805108438553,384,160,30,300,1.1,0.35,0.75,oos,12,25.473431862324205,-44.471777138563226,True,-1.8671351556850402,-1.0572698295742922,-17.968452327515294,0.9266492747830327,0.004952129381334588,40.0,20,0,9813286.484431496,AVAXUSDT
10,7,19.182068149953,7.376090347614062,-25.44232612963551,1.4917247080014833,0.5138093948657513,322,200,40,400,1.1,0.35,0.75,oos,13,25.424397142067477,-42.377477445006676,True,18.830465316476406,6.600130814776994,-17.95473012606236,1.5933995107982495,0.5925764640722799,30.434782608695656,46,0,11883046.531647641,BTCUSDT
10,7,19.182068149953,7.376090347614062,-25.44232612963551,1.4917247080014833,0.5138093948657513,322,200,40,400,1.1,0.35,0.75,oos,13,25.424397142067477,-42.377477445006676,True,47.259848298864604,15.416658262479332,-18.751898768527255,1.7780422537323024,0.9548806276843049,37.5,40,0,14725984.82988646,ETHUSDT
10,7,19.182068149953,7.376090347614062,-25.44232612963551,1.4917247080014833,0.5138093948657513,322,200,40,400,1.1,0.35,0.75,oos,13,25.424397142067477,-42.377477445006676,True,-8.32972483954113,-3.249111902774482,-27.377055582751474,0.8388501311522479,-0.14833680915205333,31.48148148148148,54,0,9167027.516045887,BNBUSDT
10,7,19.182068149953,7.376090347614062,-25.44232612963551,1.4917247080014833,0.5138093948657513,322,200,40,400,1.1,0.35,0.75,oos,13,25.424397142067477,-42.377477445006676,True,150.1451089136844,44.579392556761974,-26.81532056650886,2.7592702225462253,1.4515309184821494,31.03448275862069,29,0,25014510.89136844,XRPUSDT
10,7,19.182068149953,7.376090347614062,-25.44232612963551,1.4917247080014833,0.5138093948657513,322,200,40,400,1.1,0.35,0.75,oos,13,25.424397142067477,-42.377477445006676,True,44.522835537078876,15.862820803959243,-32.67368722155012,1.9038439420096527,0.6841202088501871,37.5,24,0,14452283.553707888,ADAUSDT
10,7,19.182068149953,7.376090347614062,-25.44232612963551,1.4917247080014833,0.5138093948657513,322,200,40,400,1.1,0.35,0.75,oos,13,25.424397142067477,-42.377477445006676,True,61.94476771270456,25.29642227748643,-37.24198961754405,1.6216555997707884,0.9059201965332232,33.33333333333333,27,0,16194476.771270456,DOGEUSDT
10,7,19.182068149953,7.376090347614062,-25.44232612963551,1.4917247080014833,0.5138093948657513,322,200,40,400,1.1,0.35,0.75,oos,13,25.424397142067477,-42.377477445006676,True,19.533670983429595,8.152049880451129,-23.345537464649812,1.3900499052047168,0.4350423256592226,22.58064516129032,31,0,11953367.09834296,LINKUSDT
10,7,19.182068149953,7.376090347614062,-25.44232612963551,1.4917247080014833,0.5138093948657513,322,200,40,400,1.1,0.35,0.75,oos,13,25.424397142067477,-42.377477445006676,True,-21.420746314174398,-8.845957770242496,-47.196155998704825,0.699839375692509,-0.24940899692806748,32.35294117647059,34,0,7857925.36858256,LTCUSDT
10,7,19.182068149953,7.376090347614062,-25.44232612963551,1.4917247080014833,0.5138093948657513,322,200,40,400,1.1,0.35,0.75,oos,13,25.424397142067477,-42.377477445006676,True,3.7118696633815285,2.0366329311194864,-24.069331692762162,1.136091639121146,0.20258465850391244,36.36363636363637,22,0,10371186.966338154,SOLUSDT
10,7,19.182068149953,7.376090347614062,-25.44232612963551,1.4917247080014833,0.5138093948657513,322,200,40,400,1.1,0.35,0.75,oos,13,25.424397142067477,-42.377477445006676,True,-3.729921760965582,-2.120855459380888,-21.690189879267475,0.8510906213180311,-0.07712246803120089,40.0,15,0,9627007.823903441,AVAXUSDT
10,8,17.256376834167053,7.050219198767216,-24.447454497102594,1.4602881156791032,0.5244810112001115,331,200,30,400,1.05,0.5,0.75,oos,14,24.842661708781055,-42.27512026614026,True,23.413634599357835,8.105147182545691,-23.906212049205134,1.5900710161929126,0.6446453859678154,34.0,50,0,12341363.459935784,BTCUSDT
10,8,17.256376834167053,7.050219198767216,-24.447454497102594,1.4602881156791032,0.5244810112001115,331,200,30,400,1.05,0.5,0.75,oos,14,24.842661708781055,-42.27512026614026,True,40.060887152523094,13.293376613762664,-18.295029204285818,1.6041368854995388,0.8361925921974663,39.02439024390244,41,0,14006088.71525231,ETHUSDT
10,8,17.256376834167053,7.050219198767216,-24.447454497102594,1.4602881156791032,0.5244810112001115,331,200,30,400,1.05,0.5,0.75,oos,14,24.842661708781055,-42.27512026614026,True,2.4816434125225717,0.9353336755139496,-23.53984427507976,1.0424136645959847,0.13859909023274605,32.075471698113205,53,0,10248164.341252258,BNBUSDT
10,8,17.256376834167053,7.050219198767216,-24.447454497102594,1.4602881156791032,0.5244810112001115,331,200,30,400,1.05,0.5,0.75,oos,14,24.842661708781055,-42.27512026614026,True,189.6547605618006,53.360863840475936,-24.44047500776565,2.7631771458616714,1.6157159921520468,39.285714285714285,28,0,28965476.05618006,XRPUSDT
10,8,17.256376834167053,7.050219198767216,-24.447454497102594,1.4602881156791032,0.5244810112001115,331,200,30,400,1.05,0.5,0.75,oos,14,24.842661708781055,-42.27512026614026,True,69.31013861326866,23.43251774566033,-28.200873287820382,2.2228821362149644,0.9486882778075263,43.47826086956522,23,0,16931013.861326866,ADAUSDT
10,8,17.256376834167053,7.050219198767216,-24.447454497102594,1.4602881156791032,0.5244810112001115,331,200,30,400,1.05,0.5,0.75,oos,14,24.842661708781055,-42.27512026614026,True,96.02327246956173,37.005208677899894,-26.360006096078493,2.2471471334983977,1.2278014474703316,42.857142857142854,28,0,19602327.246956173,DOGEUSDT
10,8,17.256376834167053,7.050219198767216,-24.447454497102594,1.4602881156791032,0.5244810112001115,331,200,30,400,1.05,0.5,0.75,oos,14,24.842661708781055,-42.27512026614026,True,8.871570955303888,3.8038201526812143,-24.45443398643954,1.1396666251943735,0.2739547301392967,32.35294117647059,34,0,10887157.095530389,LINKUSDT
10,8,17.256376834167053,7.050219198767216,-24.447454497102594,1.4602881156791032,0.5244810112001115,331,200,30,400,1.05,0.5,0.75,oos,14,24.842661708781055,-42.27512026614026,True,-19.96543785419177,-8.20099275628754,-45.41611131536899,0.7374447298256528,-0.22951469198810198,37.142857142857146,35,0,8003456.214580823,LTCUSDT
10,8,17.256376834167053,7.050219198767216,-24.447454497102594,1.4602881156791032,0.5244810112001115,331,200,30,400,1.05,0.5,0.75,oos,14,24.842661708781055,-42.27512026614026,True,11.099119068976272,5.9952912149887405,-24.524581146685343,1.3305052151652939,0.4043166364324077,29.166666666666668,24,0,11109911.906897627,SOLUSDT
10,8,17.256376834167053,7.050219198767216,-24.447454497102594,1.4602881156791032,0.5244810112001115,331,200,30,400,1.05,0.5,0.75,oos,14,24.842661708781055,-42.27512026614026,True,-0.8950141826207569,-0.5057198331707036,-21.501335311120418,0.9649963680539569,0.041647360493918796,40.0,15,0,9910498.581737924,AVAXUSDT
10,7,27.226052643887655,9.284373961357083,-24.33358415231066,1.618578673572173,0.685188237265783,368,200,30,300,1.1,0.5,0.75,oos,15,24.7207194120188,-43.86052308387589,True,39.31114886541038,13.068330397708316,-20.293940272550703,2.0089637708193986,1.0377942780470657,37.735849056603776,53,0,13931114.886541039,BTCUSDT
10,7,27.226052643887655,9.284373961357083,-24.33358415231066,1.618578673572173,0.685188237265783,368,200,30,300,1.1,0.5,0.75,oos,15,24.7207194120188,-43.86052308387589,True,69.8122018871542,21.673004493412407,-16.954681453909927,2.0684867357051995,1.246926405142427,46.34146341463415,41,0,16981220.18871542,ETHUSDT
10,7,27.226052643887655,9.284373961357083,-24.33358415231066,1.618578673572173,0.685188237265783,368,200,30,300,1.1,0.5,0.75,oos,15,24.7207194120188,-43.86052308387589,True,15.140956422364926,5.500417525005852,-21.527355067953103,1.2380609198086836,0.4161602919019462,37.03703703703704,54,0,11514095.642236492,BNBUSDT
10,7,27.226052643887655,9.284373961357083,-24.33358415231066,1.618578673572173,0.685188237265783,368,200,30,300,1.1,0.5,0.75,oos,15,24.7207194120188,-43.86052308387589,True,181.3701130578644,51.58185153217438,-24.05734064124979,3.1351045475565114,1.5972615031492563,32.25806451612903,31,0,28137011.30578644,XRPUSDT
10,7,27.226052643887655,9.284373961357083,-24.33358415231066,1.618578673572173,0.685188237265783,368,200,30,300,1.1,0.5,0.75,oos,15,24.7207194120188,-43.86052308387589,True,69.29436690595941,23.42792057719725,-25.408411558924506,2.1420046667536456,0.9542161826296199,37.03703703703704,27,0,16929436.69059594,ADAUSDT
10,7,27.226052643887655,9.284373961357083,-24.33358415231066,1.618578673572173,0.685188237265783,368,200,30,300,1.1,0.5,0.75,oos,15,24.7207194120188,-43.86052308387589,True,76.56294809158575,30.46555770352024,-27.18582625932118,1.9990964273356624,1.0687986307344826,36.666666666666664,30,0,17656294.809158575,DOGEUSDT
10,7,27.226052643887655,9.284373961357083,-24.33358415231066,1.618578673572173,0.685188237265783,368,200,30,300,1.1,0.5,0.75,oos,15,24.7207194120188,-43.86052308387589,True,-2.724751397021352,-1.2060222753371153,-27.2271543057788,0.9599662145914688,0.07519501454721905,24.390243902439025,41,0,9727524.860297864,LINKUSDT
10,7,27.226052643887655,9.284373961357083,-24.33358415231066,1.618578673572173,0.685188237265783,368,200,30,300,1.1,0.5,0.75,oos,15,24.7207194120188,-43.86052308387589,True,-28.663072016695235,-12.170282840887491,-47.579825756370056,0.5933347495541069,-0.4303352184159831,18.6046511627907,43,0,7133692.7983304765,LTCUSDT
10,7,27.226052643887655,9.284373961357083,-24.33358415231066,1.618578673572173,0.685188237265783,368,200,30,300,1.1,0.5,0.75,oos,15,24.7207194120188,-43.86052308387589,True,3.9262498653465094,2.1532560967490566,-24.60982766337153,1.1108361784968617,0.2082245544779261,34.48275862068966,29,0,10392624.986534651,SOLUSDT
10,7,27.226052643887655,9.284373961357083,-24.33358415231066,1.618578673572173,0.685188237265783,368,200,30,300,1.1,0.5,0.75,oos,15,24.7207194120188,-43.86052308387589,True,-5.5343411837620256,-3.1597066107780347,-21.754445664614508,0.814642724091712,-0.13048726650597395,42.10526315789473,19,0,9446565.881623797,AVAXUSDT
10,8,17.734256509975275,6.836602698826333,-24.040027183662183,1.4614201107861295,0.5166031097261735,331,200,30,400,1.05,0.35,0.75,oos,16,24.58811642464702,-41.706205255961166,True,23.342929982516235,8.082198886879244,-24.0631047018536,1.6046863546921002,0.6479085927064693,34.0,50,0,12334292.998251624,BTCUSDT
10,8,17.734256509975275,6.836602698826333,-24.040027183662183,1.4614201107861295,0.5166031097261735,331,200,30,400,1.05,0.35,0.75,oos,16,24.58811642464702,-41.706205255961166,True,41.40327394358818,13.694428932740221,-17.447036815073435,1.6529531523311598,0.8677281722694589,36.58536585365854,41,0,14140327.394358817,ETHUSDT
10,8,17.734256509975275,6.836602698826333,-24.040027183662183,1.4614201107861295,0.5166031097261735,331,200,30,400,1.05,0.35,0.75,oos,16,24.58811642464702,-41.706205255961166,True,3.425786491701799,1.287490817224346,-23.817893378380006,1.0618489915037377,0.15998930177786455,30.18867924528302,53,0,10342578.649170179,BNBUSDT
10,8,17.734256509975275,6.836602698826333,-24.040027183662183,1.4614201107861295,0.5166031097261735,331,200,30,400,1.05,0.35,0.75,oos,16,24.58811642464702,-41.706205255961166,True,193.32115559567623,54.13845934362291,-24.05734064124976,2.908646594969731,1.6369866319413062,39.285714285714285,28,0,29332115.559567623,XRPUSDT
10,8,17.734256509975275,6.836602698826333,-24.040027183662183,1.4614201107861295,0.5166031097261735,331,200,30,400,1.05,0.35,0.75,oos,16,24.58811642464702,-41.706205255961166,True,72.53844871277082,24.368155484825028,-26.628444207074953,2.3663540051301037,0.9843687813840949,43.47826086956522,23,0,17253844.871277083,ADAUSDT
10,8,17.734256509975275,6.836602698826333,-24.040027183662183,1.4614201107861295,0.5166031097261735,331,200,30,400,1.05,0.35,0.75,oos,16,24.58811642464702,-41.706205255961166,True,93.67950749521137,36.23647177209568,-26.273707040003114,2.2482968572843487,1.211199513924683,42.857142857142854,28,0,19367950.749521136,DOGEUSDT
10,8,17.734256509975275,6.836602698826333,-24.040027183662183,1.4614201107861295,0.5166031097261735,331,200,30,400,1.05,0.35,0.75,oos,16,24.58811642464702,-41.706205255961166,True,12.125583037434318,5.155253332896859,-23.440748975144654,1.2004135967811413,0.32594630235833955,32.35294117647059,34,0,11212558.303743431,LINKUSDT
10,8,17.734256509975275,6.836602698826333,-24.040027183662183,1.4614201107861295,0.5166031097261735,331,200,30,400,1.05,0.35,0.75,oos,16,24.58811642464702,-41.706205255961166,True,-20.41000828971726,-8.397246258510993,-45.52107890489334,0.7294630155768714,-0.240433053195282,37.142857142857146,35,0,7958999.171028273,LTCUSDT
10,8,17.734256509975275,6.836602698826333,-24.040027183662183,1.4614201107861295,0.5166031097261735,331,200,30,400,1.05,0.35,0.75,oos,16,24.58811642464702,-41.706205255961166,True,10.334282214835655,5.591006510773422,-24.022713726074606,1.3181538668801587,0.3852976267458778,29.166666666666668,24,0,11033428.221483566,SOLUSDT
10,8,17.734256509975275,6.836602698826333,-24.040027183662183,1.4614201107861295,0.5166031097261735,331,200,30,400,1.05,0.35,0.75,oos,16,24.58811642464702,-41.706205255961166,True,-1.3034739617506563,-0.7371780108531012,-21.64086837343917,0.9481378100911254,0.02529960551803382,40.0,15,0,9869652.603824934,AVAXUSDT
