assets,profitable_assets,median_return_pct,median_cagr_pct,median_mdd_pct,median_profit_factor,median_sharpe,total_trades,total_liquidations,entry_n,exit_n,leverage,train_rank,train_median_return_pct,train_median_cagr_pct,train_median_mdd_pct,train_median_profit_factor,robust_oos,total_return_pct,cagr_pct,mdd_pct,profit_factor,sharpe,win_rate_pct,trades,liquidations,final_equity_krw,symbol
10,4,-15.25882364509701,-6.209716297295798,-73.48848864361517,0.9584807519280429,0.26101285974476873,457,0,140,100,1.3,8,4678.213577907636,95.9106795086334,-78.04811268129691,1.3449180959341844,False,41.57908578697891,20.775509401754032,-58.75577870717329,1.1859605181765713,0.6144764186154132,43.333333333333336,30,0,14157908.578697892,SOLUSDT
10,4,-15.25882364509701,-6.209716297295798,-73.48848864361517,0.9584807519280429,0.26101285974476873,457,0,140,100,1.3,8,4678.213577907636,95.9106795086334,-78.04811268129691,1.3449180959341844,False,-68.29231269437244,-47.03178984214538,-90.35977654506266,0.7196618367686773,-0.6202233655946303,28.57142857142857,35,0,3170768.7305627563,AVAXUSDT
10,5,-1.7263611822057765,-0.5354560666040507,-76.33854356123597,0.9969017255058041,0.3735113114081138,421,0,160,100,1.5,9,5763.948641867817,95.7487072667133,-79.74467039450545,1.333453997496004,False,153.31541664817797,40.49736776827948,-40.17854502391944,1.623202253478439,1.009618402066267,37.77777777777778,45,0,25331541.664817795,BTCUSDT
10,5,-1.7263611822057765,-0.5354560666040507,-76.33854356123597,0.9969017255058041,0.3735113114081138,421,0,160,100,1.5,9,5763.948641867817,95.7487072667133,-79.74467039450545,1.333453997496004,False,46.35991444742671,14.951598252579569,-59.54638699021431,1.1468661501892106,0.5294655893268894,34.69387755102041,49,0,14635991.44474267,ETHUSDT
10,5,-1.7263611822057765,-0.5354560666040507,-76.33854356123597,0.9969017255058041,0.3735113114081138,421,0,160,100,1.5,9,5763.948641867817,95.7487072667133,-79.74467039450545,1.333453997496004,False,-11.517626516534374,-4.484037298140919,-63.30011904719023,0.9469251875037017,0.17291290526525088,34.69387755102041,49,0,8848237.348346563,BNBUSDT
10,5,-1.7263611822057765,-0.5354560666040507,-76.33854356123597,0.9969017255058041,0.3735113114081138,421,0,160,100,1.5,9,5763.948641867817,95.7487072667133,-79.74467039450545,1.333453997496004,False,43.604984935193755,15.43498119329798,-78.8802106484353,1.1000234599786516,0.5716589572190311,20.0,45,0,14360498.493519375,XRPUSDT
10,5,-1.7263611822057765,-0.5354560666040507,-76.33854356123597,0.9969017255058041,0.3735113114081138,421,0,160,100,1.5,9,5763.948641867817,95.7487072667133,-79.74467039450545,1.333453997496004,False,-13.759510427306587,-5.671334020954044,-83.10746012586372,0.9641460943121937,0.32597904355875085,38.63636363636363,44,0,8624048.95726934,ADAUSDT
10,5,-1.7263611822057765,-0.5354560666040507,-76.33854356123597,0.9969017255058041,0.3735113114081138,421,0,160,100,1.5,9,5763.948641867817,95.7487072667133,-79.74467039450545,1.333453997496004,False,-32.25031661431831,-16.411340829558185,-87.71274245368606,0.9118794138260518,0.1828947472268302,34.21052631578947,38,0,6774968.338568169,DOGEUSDT
10,5,-1.7263611822057765,-0.5354560666040507,-76.33854356123597,0.9969017255058041,0.3735113114081138,421,0,160,100,1.5,9,5763.948641867817,95.7487072667133,-79.74467039450545,1.333453997496004,False,8.064904152122821,3.4131251649328176,-73.79687647403664,1.0296573566994147,0.4210435792574767,37.5,40,0,10806490.415212283,LINKUSDT
10,5,-1.7263611822057765,-0.5354560666040507,-76.33854356123597,0.9969017255058041,0.3735113114081138,421,0,160,100,1.5,9,5763.948641867817,95.7487072667133,-79.74467039450545,1.333453997496004,False,-76.64588765799014,-42.394140001454915,-87.6235341762034,0.6501981407602196,-0.3867202492369011,28.846153846153843,52,0,2335411.2342009856,LTCUSDT
10,5,-1.7263611822057765,-0.5354560666040507,-76.33854356123597,0.9969017255058041,0.3735113114081138,421,0,160,100,1.5,9,5763.948641867817,95.7487072667133,-79.74467039450545,1.333453997496004,False,15.276993284359296,8.024105387465763,-65.08933952472682,1.0674042621466926,0.45945735009312433,46.42857142857143,28,0,11527699.32843593,SOLUSDT
10,5,-1.7263611822057765,-0.5354560666040507,-76.33854356123597,0.9969017255058041,0.3735113114081138,421,0,160,100,1.5,9,5763.948641867817,95.7487072667133,-79.74467039450545,1.333453997496004,False,-67.29124558997268,-46.11300436592225,-91.11214426789715,0.739283443203296,-0.48960888681416376,32.25806451612903,31,0,3270875.441002731,AVAXUSDT
10,4,-14.251387358095247,-5.929278560636369,-77.4062062141309,0.9465564854102653,0.22849805417719682,486,0,150,80,1.5,10,5508.349448948987,95.72477309894937,-79.64110014071872,1.30826764414976,False,169.36260141573118,43.690061094197866,-44.38898411874334,1.5710777455868172,1.090361225780154,36.53846153846153,52,0,26936260.14157312,BTCUSDT
10,4,-14.251387358095247,-5.929278560636369,-77.4062062141309,0.9465564854102653,0.22849805417719682,486,0,150,80,1.5,10,5508.349448948987,95.72477309894937,-79.64110014071872,1.30826764414976,False,48.92264104418791,15.683865319315537,-63.6213900252674,1.1184488211549262,0.539411365170066,38.88888888888889,54,0,14892264.10441879,ETHUSDT
10,4,-14.251387358095247,-5.929278560636369,-77.4062062141309,0.9465564854102653,0.22849805417719682,486,0,150,80,1.5,10,5508.349448948987,95.72477309894937,-79.64110014071872,1.30826764414976,False,-24.718696431000907,-10.098174119930746,-68.03642071432434,0.9002207122911382,0.04684840564871443,35.0,60,0,7528130.35689991,BNBUSDT
10,4,-14.251387358095247,-5.929278560636369,-77.4062062141309,0.9465564854102653,0.22849805417719682,486,0,150,80,1.5,10,5508.349448948987,95.72477309894937,-79.64110014071872,1.30826764414976,False,83.64969732971979,27.26390634036293,-75.29618758507058,1.1502214843464589,0.6947429780341026,25.0,52,0,18364969.732971977,XRPUSDT
10,4,-14.251387358095247,-5.929278560636369,-77.4062062141309,0.9465564854102653,0.22849805417719682,486,0,150,80,1.5,10,5508.349448948987,95.72477309894937,-79.64110014071872,1.30826764414976,False,10.655448939529876,4.0742831197155605,-78.29844587976044,1.0276393995443907,0.442891524006251,38.0,50,0,11065544.893952988,ADAUSDT
10,4,-14.251387358095247,-5.929278560636369,-77.4062062141309,0.9465564854102653,0.22849805417719682,486,0,150,80,1.5,10,5508.349448948987,95.72477309894937,-79.64110014071872,1.30826764414976,False,-3.784078285189585,-1.7603830013419919,-86.15555412285391,0.9928922585293924,0.3621354282279886,41.86046511627907,43,0,9621592.171481041,DOGEUSDT
10,4,-14.251387358095247,-5.929278560636369,-77.4062062141309,0.9465564854102653,0.22849805417719682,486,0,150,80,1.5,10,5508.349448948987,95.72477309894937,-79.64110014071872,1.30826764414976,False,-37.4468708355476,-18.372759505950743,-76.51396654850137,0.8572381869984081,0.09486068012640506,34.69387755102041,49,0,6255312.91644524,LINKUSDT
10,4,-14.251387358095247,-5.929278560636369,-77.4062062141309,0.9465564854102653,0.22849805417719682,486,0,150,80,1.5,10,5508.349448948987,95.72477309894937,-79.64110014071872,1.30826764414976,False,-78.56053665619419,-44.23282977771035,-87.86296873713282,0.6453879148851576,-0.4570613314198605,31.57894736842105,57,0,2143946.334380581,LTCUSDT
10,4,-14.251387358095247,-5.929278560636369,-77.4062062141309,0.9465564854102653,0.22849805417719682,486,0,150,80,1.5,10,5508.349448948987,95.72477309894937,-79.64110014071872,1.30826764414976,False,-44.54007720089578,-27.388759311996957,-82.417334710497,0.8032787709510872,-0.1717884763583024,38.88888888888889,36,0,5545992.279910422,SOLUSDT
10,4,-14.251387358095247,-5.929278560636369,-77.4062062141309,0.9465564854102653,0.22849805417719682,486,0,150,80,1.5,10,5508.349448948987,95.72477309894937,-79.64110014071872,1.30826764414976,False,-39.53480542338802,-24.296468140242922,-83.56996663725889,0.8805247118174416,-0.03441309326143176,33.33333333333333,33,0,6046519.4576611975,AVAXUSDT
10,5,2.266611702048798,0.4003032815884042,-72.06757151891688,0.9992210810421602,0.33658890795822494,492,0,160,70,1.4,11,5952.778945191323,95.36120049312031,-72.99062701701388,1.3605251628376327,False,94.72205272289726,27.606954362244494,-49.23165447712336,1.3630174345867394,0.8417666222282206,35.714285714285715,56,0,19472205.272289727,BTCUSDT
10,5,2.266611702048798,0.4003032815884042,-72.06757151891688,0.9992210810421602,0.33658890795822494,492,0,160,70,1.4,11,5952.778945191323,95.36120049312031,-72.99062701701388,1.3605251628376327,False,78.44501351544424,23.596387603611603,-57.386976098483956,1.2056713069632785,0.6799528243354214,38.18181818181819,55,0,17844501.351544425,ETHUSDT
10,5,2.266611702048798,0.4003032815884042,-72.06757151891688,0.9992210810421602,0.33658890795822494,492,0,160,70,1.4,11,5952.778945191323,95.36120049312031,-72.99062701701388,1.3605251628376327,False,-25.734934457542714,-10.55510259879011,-63.78078438369076,0.8746234840757484,-0.011477737649879189,37.28813559322034,59,0,7426506.554245729,BNBUSDT
10,5,2.266611702048798,0.4003032815884042,-72.06757151891688,0.9992210810421602,0.33658890795822494,492,0,160,70,1.4,11,5952.778945191323,95.36120049312031,-72.99062701701388,1.3605251628376327,False,89.93442042893716,28.973747805248617,-73.0476817767733,1.1679670861597533,0.7135721788511334,25.0,52,0,18993442.042893715,XRPUSDT
10,5,2.266611702048798,0.4003032815884042,-72.06757151891688,0.9992210810421602,0.33658890795822494,492,0,160,70,1.4,11,5952.778945191323,95.36120049312031,-72.99062701701388,1.3605251628376327,False,32.92554085175998,11.88006871956533,-63.23574399423868,1.13070558325328,0.5133156600494515,41.66666666666667,48,0,13292554.085175999,ADAUSDT
10,5,2.266611702048798,0.4003032815884042,-72.06757151891688,0.9992210810421602,0.33658890795822494,492,0,160,70,1.4,11,5952.778945191323,95.36120049312031,-72.99062701701388,1.3605251628376327,False,17.013921218668358,7.502238572335029,-78.79434255126519,1.0392459975243993,0.4539159820628134,39.53488372093023,43,0,11701392.121866835,DOGEUSDT
10,5,2.266611702048798,0.4003032815884042,-72.06757151891688,0.9992210810421602,0.33658890795822494,492,0,160,70,1.4,11,5952.778945191323,95.36120049312031,-72.99062701701388,1.3605251628376327,False,-14.812029928281401,-6.701632009158221,-75.97208480006789,0.9461222977517418,0.2192618338536364,32.6530612244898,49,0,8518797.00717186,LINKUSDT
10,5,2.266611702048798,0.4003032815884042,-72.06757151891688,0.9992210810421602,0.33658890795822494,492,0,160,70,1.4,11,5952.778945191323,95.36120049312031,-72.99062701701388,1.3605251628376327,False,-77.86966216439379,-43.55803515523687,-86.73285103479999,0.6335638094337801,-0.5546959503612862,31.666666666666664,60,0,2213033.7835606206,LTCUSDT
10,5,2.266611702048798,0.4003032815884042,-72.06757151891688,0.9992210810421602,0.33658890795822494,492,0,160,70,1.4,11,5952.778945191323,95.36120049312031,-72.99062701701388,1.3605251628376327,False,-37.20591752615636,-22.323774726804267,-77.98328145423032,0.7914429126240925,-0.14810011540292853,40.54054054054054,37,0,6279408.247384364,SOLUSDT
10,5,2.266611702048798,0.4003032815884042,-72.06757151891688,0.9992210810421602,0.33658890795822494,492,0,160,70,1.4,11,5952.778945191323,95.36120049312031,-72.99062701701388,1.3605251628376327,False,-12.480697814570762,-7.110101384960776,-71.08746126106044,0.9591961645599212,0.19826470205459895,30.303030303030305,33,0,8751930.218542924,AVAXUSDT
10,5,-1.6238362819138317,-1.7178989809637053,-71.25019420406907,0.9735673107198535,0.2738644322445864,503,0,140,80,1.3,12,5362.370789915426,95.15463356189788,-76.33771684789113,1.352727142901085,False,123.24411535363069,34.15019427980517,-37.68167225798557,1.536677865349354,0.9794616279478843,35.18518518518518,54,0,22324411.53536307,BTCUSDT
10,5,-1.6238362819138317,-1.7178989809637053,-71.25019420406907,0.9735673107198535,0.2738644322445864,503,0,140,80,1.3,12,5362.370789915426,95.15463356189788,-76.33771684789113,1.352727142901085,False,83.96859474508274,24.982437915613698,-56.186328781245486,1.2340017466346116,0.7091068947263806,40.74074074074074,54,0,18396859.474508274,ETHUSDT
10,5,-1.6238362819138317,-1.7178989809637053,-71.25019420406907,0.9735673107198535,0.2738644322445864,503,0,140,80,1.3,12,5362.370789915426,95.15463356189788,-76.33771684789113,1.352727142901085,False,-24.041077066191274,-9.795636705567823,-64.53099020424884,0.8940300028497428,-0.0014042614846067978,34.92063492063492,63,0,7595892.293380872,BNBUSDT
10,5,-1.6238362819138317,-1.7178989809637053,-71.25019420406907,0.9735673107198535,0.2738644322445864,503,0,140,80,1.3,12,5362.370789915426,95.15463356189788,-76.33771684789113,1.352727142901085,False,83.67452888566609,27.270731013804085,-68.60316764341704,1.18487967609103,0.6940192154036753,24.074074074074073,54,0,18367452.88856661,XRPUSDT
10,5,-1.6238362819138317,-1.7178989809637053,-71.25019420406907,0.9735673107198535,0.2738644322445864,503,0,140,80,1.3,12,5362.370789915426,95.15463356189788,-76.33771684789113,1.352727142901085,False,40.06270722456924,14.211923012200533,-71.3592692609898,1.1138005258049664,0.5383654540673615,39.21568627450981,51,0,14006270.722456923,ADAUSDT
10,5,-1.6238362819138317,-1.7178989809637053,-71.25019420406907,0.9735673107198535,0.2738644322445864,503,0,140,80,1.3,12,5362.370789915426,95.15463356189788,-76.33771684789113,1.352727142901085,False,13.295714820192718,5.915773170436345,-80.35538302671313,1.0291037488653978,0.42606955112773437,40.909090909090914,44,0,11329571.482019272,DOGEUSDT
10,5,-1.6238362819138317,-1.7178989809637053,-71.25019420406907,0.9735673107198535,0.2738644322445864,503,0,140,80,1.3,12,5362.370789915426,95.15463356189788,-76.33771684789113,1.352727142901085,False,-28.920435751401218,-13.732221605198557,-72.89565523811592,0.8895913833100709,0.11249890579630564,35.294117647058826,51,0,7107956.424859878,LINKUSDT
10,5,-1.6238362819138317,-1.7178989809637053,-71.25019420406907,0.9735673107198535,0.2738644322445864,503,0,140,80,1.3,12,5362.370789915426,95.15463356189788,-76.33771684789113,1.352727142901085,False,-75.8232314683407,-41.63287630090529,-85.00023068238663,0.6319983061353159,-0.5321980457433595,30.0,60,0,2417676.853165931,LTCUSDT
10,5,-1.6238362819138317,-1.7178989809637053,-71.25019420406907,0.9735673107198535,0.2738644322445864,503,0,140,80,1.3,12,5362.370789915426,95.15463356189788,-76.33771684789113,1.352727142901085,False,-16.54338738402038,-9.351571132363755,-71.14111914714834,0.918030872574309,0.12165931336143845,38.88888888888889,36,0,8345661.261597962,SOLUSDT
10,5,-1.6238362819138317,-1.7178989809637053,-71.25019420406907,0.9735673107198535,0.2738644322445864,503,0,140,80,1.3,12,5362.370789915426,95.15463356189788,-76.33771684789113,1.352727142901085,False,-45.423816961774044,-28.468902344777746,-83.40697021719774,0.8411694388741325,-0.19877599882736183,30.555555555555557,36,0,5457618.303822596,AVAXUSDT
10,4,-31.58240556570313,-15.475556618622132,-81.3059675737701,0.904116159019448,0.19981860764491144,442,0,140,110,1.5,13,4479.229230492827,94.27921450422599,-83.9868856824358,1.2513000220455608,False,156.34287728896393,41.10931824947435,-43.25885529070559,1.6592530974935946,0.9906890558202978,37.77777777777778,45,0,25634287.728896394,BTCUSDT
10,4,-31.58240556570313,-15.475556618622132,-81.3059675737701,0.904116159019448,0.19981860764491144,442,0,140,110,1.5,13,4479.229230492827,94.27921450422599,-83.9868856824358,1.2513000220455608,False,91.56630718506067,26.846494057150117,-54.37593520483781,1.2842921321884997,0.6971716257702325,39.58333333333333,48,0,19156630.718506068,ETHUSDT
10,4,-31.58240556570313,-15.475556618622132,-81.3059675737701,0.904116159019448,0.19981860764491144,442,0,140,110,1.5,13,4479.229230492827,94.27921450422599,-83.9868856824358,1.2513000220455608,False,-48.64035816890036,-22.10516192027967,-78.43373383619785,0.801845460013881,-0.18085489218018122,33.92857142857143,56,0,5135964.183109963,BNBUSDT
10,4,-31.58240556570313,-15.475556618622132,-81.3059675737701,0.904116159019448,0.19981860764491144,442,0,140,110,1.5,13,4479.229230492827,94.27921450422599,-83.9868856824358,1.2513000220455608,False,56.2059042034454,19.350802771881504,-79.72932147835068,1.1072894846740386,0.6194606311715964,23.91304347826087,46,0,15620590.420344539,XRPUSDT
10,4,-31.58240556570313,-15.475556618622132,-81.3059675737701,0.904116159019448,0.19981860764491144,442,0,140,110,1.5,13,4479.229230492827,94.27921450422599,-83.9868856824358,1.2513000220455608,False,-51.55831605399764,-24.864271898457247,-88.18959006768601,0.8499689830075536,0.07018196817970612,31.25,48,0,4844168.394600236,ADAUSDT
10,4,-31.58240556570313,-15.475556618622132,-81.3059675737701,0.904116159019448,0.19981860764491144,442,0,140,110,1.5,13,4479.229230492827,94.27921450422599,-83.9868856824358,1.2513000220455608,False,-18.222270541642573,-8.845951316964594,-87.2113908877223,0.9582633350313422,0.3101668020604675,36.84210526315789,38,0,8177772.945835743,DOGEUSDT
10,4,-31.58240556570313,-15.475556618622132,-81.3059675737701,0.904116159019448,0.19981860764491144,442,0,140,110,1.5,13,4479.229230492827,94.27921450422599,-83.9868856824358,1.2513000220455608,False,-44.94254058976369,-22.758836124093285,-82.88261366918952,0.8422807692922515,0.08947041322935542,34.78260869565217,46,0,5505745.941023631,LINKUSDT
10,4,-31.58240556570313,-15.475556618622132,-81.3059675737701,0.904116159019448,0.19981860764491144,442,0,140,110,1.5,13,4479.229230492827,94.27921450422599,-83.9868856824358,1.2513000220455608,False,-74.84928548892856,-40.752120288527884,-86.06178751598969,0.6388599223541125,-0.29610853475398863,25.49019607843137,51,0,2515071.451107144,LTCUSDT
10,4,-31.58240556570313,-15.475556618622132,-81.3059675737701,0.904116159019448,0.19981860764491144,442,0,140,110,1.5,13,4479.229230492827,94.27921450422599,-83.9868856824358,1.2513000220455608,False,22.76397379502415,11.778293762039915,-66.40034785732263,1.0902819420644025,0.5145886827033693,43.333333333333336,30,0,12276397.379502416,SOLUSDT
10,4,-31.58240556570313,-15.475556618622132,-81.3059675737701,0.904116159019448,0.19981860764491144,442,0,140,110,1.5,13,4479.229230492827,94.27921450422599,-83.9868856824358,1.2513000220455608,False,-80.78981388234257,-59.85715952691276,-94.87315049909814,0.6671307873464593,-0.7771918503200355,26.47058823529412,34,0,1921018.611765743,AVAXUSDT
10,5,1.326414321529274,-1.7505626891515798,-73.86915924194722,0.9795356024928787,0.2660723555710237,533,0,140,70,1.4,14,6603.603112675098,94.1786901770441,-77.02319051555091,1.3275108072672008,False,127.53247869432434,35.08720906483165,-43.80470168917432,1.481501005812998,0.978007526285441,37.93103448275862,58,0,22753247.869432434,BTCUSDT
10,5,1.326414321529274,-1.7505626891515798,-73.86915924194722,0.9795356024928787,0.2660723555710237,533,0,140,70,1.4,14,6603.603112675098,94.1786901770441,-77.02319051555091,1.3275108072672008,False,115.31502686988814,32.387148306177174,-53.30840177001414,1.2990405720156089,0.8156142855458196,41.07142857142857,56,0,21531502.686988816,ETHUSDT
10,5,1.326414321529274,-1.7505626891515798,-73.86915924194722,0.9795356024928787,0.2660723555710237,533,0,140,70,1.4,14,6603.603112675098,94.1786901770441,-77.02319051555091,1.3275108072672008,False,-33.01714969316446,-13.949845307188236,-70.92211358317488,0.8659015055232365,-0.0802000814836261,35.82089552238806,67,0,6698285.030683554,BNBUSDT
10,5,1.326414321529274,-1.7505626891515798,-73.86915924194722,0.9795356024928787,0.2660723555710237,533,0,140,70,1.4,14,6603.603112675098,94.1786901770441,-77.02319051555091,1.3275108072672008,False,106.45710264550603,33.31208951956859,-70.16992137313287,1.1909147718742006,0.7600463279457764,25.0,56,0,20645710.264550604,XRPUSDT
10,5,1.326414321529274,-1.7505626891515798,-73.86915924194722,0.9795356024928787,0.2660723555710237,533,0,140,70,1.4,14,6603.603112675098,94.1786901770441,-77.02319051555091,1.3275108072672008,False,28.656074039564118,10.448719928885076,-69.34505584818513,1.09795235058283,0.49985164927173337,39.62264150943396,53,0,12865607.403956411,ADAUSDT
10,5,1.326414321529274,-1.7505626891515798,-73.86915924194722,0.9795356024928787,0.2660723555710237,533,0,140,70,1.4,14,6603.603112675098,94.1786901770441,-77.02319051555091,1.3275108072672008,False,28.118953497599787,12.084793442302754,-78.93062501525824,1.056402381549556,0.517734636260867,39.130434782608695,46,0,12811895.34975998,DOGEUSDT
10,5,1.326414321529274,-1.7505626891515798,-73.86915924194722,0.9795356024928787,0.2660723555710237,533,0,140,70,1.4,14,6603.603112675098,94.1786901770441,-77.02319051555091,1.3275108072672008,False,-47.44949165344774,-24.300832345660695,-81.26981107121847,0.8364287803265887,-0.059786589111570115,30.357142857142854,56,0,5255050.834655226,LINKUSDT
10,5,1.326414321529274,-1.7505626891515798,-73.86915924194722,0.9795356024928787,0.2660723555710237,533,0,140,70,1.4,14,6603.603112675098,94.1786901770441,-77.02319051555091,1.3275108072672008,False,-77.03632663704484,-42.761272954956716,-86.92221100968133,0.6697037263395227,-0.5108851272156184,29.6875,64,0,2296367.336295516,LTCUSDT
10,5,1.326414321529274,-1.7505626891515798,-73.86915924194722,0.9795356024928787,0.2660723555710237,533,0,140,70,1.4,14,6603.603112675098,94.1786901770441,-77.02319051555091,1.3275108072672008,False,-25.46612485454124,-14.74897948152103,-76.81620490071954,0.8735090514880892,0.032293061870314,37.5,40,0,7453387.5145458765,SOLUSDT
10,5,1.326414321529274,-1.7505626891515798,-73.86915924194722,0.9795356024928787,0.2660723555710237,533,0,140,70,1.4,14,6603.603112675098,94.1786901770441,-77.02319051555091,1.3275108072672008,False,-32.014909731608874,-19.224152313747755,-77.93080272331284,0.9026688234362016,0.003626962298955571,29.72972972972973,37,0,6798509.026839112,AVAXUSDT
10,4,-12.231057360205549,-5.177860896461289,-72.15814329556972,0.9652352590941584,0.2666407026699249,457,0,140,100,1.25,15,4309.9213410323,93.22399629716037,-76.77185484477585,1.3626875267315532,False,148.87629224868832,39.59162868663717,-34.66345987121132,1.793397686370123,1.0772307570848279,38.297872340425535,47,0,24887629.22486883,BTCUSDT
10,4,-12.231057360205549,-5.177860896461289,-72.15814329556972,0.9652352590941584,0.2666407026699249,457,0,140,100,1.25,15,4309.9213410323,93.22399629716037,-76.77185484477585,1.3626875267315532,False,76.34717595021951,23.062845063425286,-47.6436348294326,1.2898871710583826,0.6660139647576659,36.0,50,0,17634717.595021952,ETHUSDT
10,4,-12.231057360205549,-5.177860896461289,-72.15814329556972,0.9652352590941584,0.2666407026699249,457,0,140,100,1.25,15,4309.9213410323,93.22399629716037,-76.77185484477585,1.3626875267315532,False,-20.076700308833118,-8.058606590886763,-65.74651117850922,0.9092392632614832,0.04205367256514815,33.92857142857143,56,0,7992329.969116688,BNBUSDT
10,4,-12.231057360205549,-5.177860896461289,-72.15814329556972,0.9652352590941584,0.2666407026699249,457,0,140,100,1.25,15,4309.9213410323,93.22399629716037,-76.77185484477585,1.3626875267315532,False,93.45066995789703,29.915527697448276,-69.6086335847665,1.2218473418323084,0.7239420233309782,22.916666666666664,48,0,19345066.995789703,XRPUSDT
10,4,-12.231057360205549,-5.177860896461289,-72.15814329556972,0.9652352590941584,0.2666407026699249,457,0,140,100,1.25,15,4309.9213410323,93.22399629716037,-76.77185484477585,1.3626875267315532,False,-5.721855222686212,-2.2971152020358154,-80.73686914185092,0.9847291182429242,0.31696587604384757,35.41666666666667,48,0,9427814.477731379,ADAUSDT
10,4,-12.231057360205549,-5.177860896461289,-72.15814329556972,0.9652352590941584,0.2666407026699249,457,0,140,100,1.25,15,4309.9213410323,93.22399629716037,-76.77185484477585,1.3626875267315532,False,-18.740259497724885,-9.112240655849446,-83.49787635509625,0.9457413999453927,0.21631552929600226,39.02439024390244,41,0,8125974.050227511,DOGEUSDT
10,4,-12.231057360205549,-5.177860896461289,-72.15814329556972,0.9652352590941584,0.2666407026699249,457,0,140,100,1.25,15,4309.9213410323,93.22399629716037,-76.77185484477585,1.3626875267315532,False,-25.070248475330725,-11.740436032293378,-74.70765300637292,0.901557956332481,0.16138092014470057,34.04255319148936,47,0,7492975.152466928,LINKUSDT
10,4,-12.231057360205549,-5.177860896461289,-72.15814329556972,0.9652352590941584,0.2666407026699249,457,0,140,100,1.25,15,4309.9213410323,93.22399629716037,-76.77185484477585,1.3626875267315532,False,-69.31611468582378,-36.11148108142183,-83.20617244567563,0.6707568817896784,-0.39338918065780604,27.27272727272727,55,0,3068388.5314176218,LTCUSDT
10,4,-12.231057360205549,-5.177860896461289,-72.15814329556972,0.9652352590941584,0.2666407026699249,457,0,140,100,1.25,15,4309.9213410323,93.22399629716037,-76.77185484477585,1.3626875267315532,False,41.04037286782758,20.525795355385345,-57.23750937696076,1.193496941445168,0.6109767001530005,43.333333333333336,30,0,14104037.286782758,SOLUSDT
10,4,-12.231057360205549,-5.177860896461289,-72.15814329556972,0.9652352590941584,0.2666407026699249,457,0,140,100,1.25,15,4309.9213410323,93.22399629716037,-76.77185484477585,1.3626875267315532,False,-66.28382866175284,-45.20098801385374,-89.3957871064498,0.7196360253732262,-0.6126169704919875,28.57142857142857,35,0,3371617.133824717,AVAXUSDT
