symbol,start,end,turbo_exposure,ultra_threshold,brake_dd,return_pct,multiple,mdd_pct,liquidated,max_exposure_seen
ADAUSDT,2022-03-28 00:00:00+00:00,2024-03-27 00:00:00+00:00,1.5,1.2,0.15,-21.364787065474644,0.7863521293452536,-24.430238001428116,0,1.5
ADAUSDT,2022-09-24 00:00:00+00:00,2024-09-23 00:00:00+00:00,1.5,1.2,0.15,-18.731026999216173,0.8126897300078383,-25.15459216274656,0,1.5
ADAUSDT,2023-03-23 00:00:00+00:00,2025-03-22 00:00:00+00:00,1.5,1.2,0.15,-0.7367640142522003,0.992632359857478,-25.154592162746535,0,1.5
ADAUSDT,2023-09-19 00:00:00+00:00,2025-09-18 00:00:00+00:00,1.5,1.2,0.15,6.42399568298162,1.0642399568298162,-25.154592162746546,0,1.5
ADAUSDT,2024-03-17 00:00:00+00:00,2026-03-17 00:00:00+00:00,1.5,1.2,0.15,78.60862686885237,1.7860862686885237,-22.62770523411871,0,1.5
DOGEUSDT,2019-07-06 00:00:00+00:00,2021-07-05 00:00:00+00:00,1.5,1.2,0.15,61.15242118657416,1.6115242118657416,-24.68466596467167,0,1.5
DOGEUSDT,2020-01-02 00:00:00+00:00,2022-01-01 00:00:00+00:00,1.5,1.2,0.15,61.710676913458215,1.6171067691345822,-24.684665964671748,0,1.5
DOGEUSDT,2020-06-30 00:00:00+00:00,2022-06-30 00:00:00+00:00,1.5,1.2,0.15,40.958447447947364,1.4095844744794737,-24.684665964671705,0,1.5
DOGEUSDT,2020-12-27 00:00:00+00:00,2022-12-27 00:00:00+00:00,1.5,1.2,0.15,64.8398605776924,1.648398605776924,-34.49775913018699,0,1.5
DOGEUSDT,2021-06-25 00:00:00+00:00,2023-06-25 00:00:00+00:00,1.5,1.2,0.15,-24.69963583511382,0.7530036416488618,-25.171933709364204,0,1.5
DOGEUSDT,2021-12-22 00:00:00+00:00,2023-12-22 00:00:00+00:00,1.5,1.2,0.15,8.822016996914117,1.0882201699691412,-25.174899485984483,0,1.5
DOGEUSDT,2022-06-20 00:00:00+00:00,2024-06-19 00:00:00+00:00,1.5,1.2,0.15,43.09646842543828,1.4309646842543828,-25.174899485984625,0,1.5
DOGEUSDT,2022-12-17 00:00:00+00:00,2024-12-16 00:00:00+00:00,1.5,1.2,0.15,-19.81336871963022,0.8018663128036978,-25.2964354901155,0,0.75
DOGEUSDT,2023-06-15 00:00:00+00:00,2025-06-14 00:00:00+00:00,1.5,1.2,0.15,91.49513033768632,1.9149513033768633,-24.01343233995875,0,1.5
DOGEUSDT,2023-12-12 00:00:00+00:00,2025-12-11 00:00:00+00:00,1.5,1.2,0.15,91.12277575418615,1.9112277575418615,-24.01343233995885,0,1.5
DOGEUSDT,2024-06-09 00:00:00+00:00,2026-06-09 00:00:00+00:00,1.5,1.2,0.15,105.27846973964601,2.05278469739646,-24.01343233995886,0,1.5
LINKUSDT,2019-01-17 00:00:00+00:00,2021-01-16 00:00:00+00:00,1.5,1.2,0.15,8.26560623882322,1.0826560623882322,-25.40866800377557,0,1.5
LINKUSDT,2019-07-16 00:00:00+00:00,2021-07-15 00:00:00+00:00,1.5,1.2,0.15,-8.780423215874766,0.9121957678412523,-25.07665902383146,0,1.5
LINKUSDT,2020-01-12 00:00:00+00:00,2022-01-11 00:00:00+00:00,1.5,1.2,0.15,12.370499912287581,1.1237049991228758,-25.227852966013476,0,1.5
LINKUSDT,2020-07-10 00:00:00+00:00,2022-07-10 00:00:00+00:00,1.5,1.2,0.15,36.703471349564,1.36703471349564,-25.085255504925353,0,1.5
LINKUSDT,2021-01-06 00:00:00+00:00,2023-01-06 00:00:00+00:00,1.5,1.2,0.15,-14.205969762590598,0.857940302374094,-25.010119332018633,0,1.5
LINKUSDT,2021-07-05 00:00:00+00:00,2023-07-05 00:00:00+00:00,1.5,1.2,0.15,-16.538769873040525,0.8346123012695947,-25.112461315506927,0,1.5
LINKUSDT,2022-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,1.5,1.2,0.15,-19.48539236003799,0.8051460763996201,-25.086937499937033,0,1.5
LINKUSDT,2022-06-30 00:00:00+00:00,2024-06-29 00:00:00+00:00,1.5,1.2,0.15,-20.564117551236127,0.7943588244876387,-25.130967672458592,0,1.5
LINKUSDT,2022-12-27 00:00:00+00:00,2024-12-26 00:00:00+00:00,1.5,1.2,0.15,12.858495358390233,1.1285849535839023,-24.759170067308666,0,1.5
LINKUSDT,2023-06-25 00:00:00+00:00,2025-06-24 00:00:00+00:00,1.5,1.2,0.15,28.901191477141765,1.2890119147714176,-25.08276713171904,0,1.5
LINKUSDT,2023-12-22 00:00:00+00:00,2025-12-21 00:00:00+00:00,1.5,1.2,0.15,-19.58726732080799,0.8041273267919201,-25.087754285390396,0,1.5
LINKUSDT,2024-06-19 00:00:00+00:00,2026-06-19 00:00:00+00:00,1.5,1.2,0.15,-17.81611490423318,0.8218388509576682,-25.123625072726274,0,1.5
LTCUSDT,2017-12-14 00:00:00+00:00,2019-12-14 00:00:00+00:00,1.5,1.2,0.15,-24.610342494989112,0.7538965750501089,-25.14421424007497,0,1.5
LTCUSDT,2018-06-12 00:00:00+00:00,2020-06-11 00:00:00+00:00,1.5,1.2,0.15,11.865840846766584,1.1186584084676658,-25.181497683697796,0,1.5
LTCUSDT,2018-12-09 00:00:00+00:00,2020-12-08 00:00:00+00:00,1.5,1.2,0.15,13.394335175681181,1.1339433517568118,-25.181497683697916,0,1.5
LTCUSDT,2019-06-07 00:00:00+00:00,2021-06-06 00:00:00+00:00,1.5,1.2,0.15,-22.503853892721814,0.7749614610727819,-25.066731939964715,0,1.5
LTCUSDT,2019-12-04 00:00:00+00:00,2021-12-03 00:00:00+00:00,1.5,1.2,0.15,-0.07051958838812933,0.9992948041161187,-25.067274045075138,0,1.5
LTCUSDT,2020-06-01 00:00:00+00:00,2022-06-01 00:00:00+00:00,1.5,1.2,0.15,-7.422172249142345,0.9257782775085766,-25.06727404507494,0,1.5
LTCUSDT,2020-11-28 00:00:00+00:00,2022-11-28 00:00:00+00:00,1.5,1.2,0.15,5.057642618360325,1.0505764261836033,-25.067274045074882,0,1.5
LTCUSDT,2021-05-27 00:00:00+00:00,2023-05-27 00:00:00+00:00,1.5,1.2,0.15,-8.24589728495313,0.9175410271504687,-25.2216657897838,0,1.5
LTCUSDT,2021-11-23 00:00:00+00:00,2023-11-23 00:00:00+00:00,1.5,1.2,0.15,-19.800172174446097,0.801998278255539,-25.085803829300403,0,1.5
LTCUSDT,2022-05-22 00:00:00+00:00,2024-05-21 00:00:00+00:00,1.5,1.2,0.15,-22.97813019652114,0.7702186980347886,-25.068353501734453,0,1.5
LTCUSDT,2022-11-18 00:00:00+00:00,2024-11-17 00:00:00+00:00,1.5,1.2,0.15,-14.786843376595616,0.8521315662340438,-25.012878117811443,0,1.5
LTCUSDT,2023-05-17 00:00:00+00:00,2025-05-16 00:00:00+00:00,1.5,1.2,0.15,-18.681625865662642,0.8131837413433736,-25.064723082719375,0,1.5
LTCUSDT,2023-11-13 00:00:00+00:00,2025-11-12 00:00:00+00:00,1.5,1.2,0.15,-5.577972219239847,0.9442202778076015,-25.031399342932904,0,1.5
LTCUSDT,2024-05-11 00:00:00+00:00,2026-05-11 00:00:00+00:00,1.5,1.2,0.15,-3.1966182803647603,0.9680338171963524,-25.031399342932847,0,1.5
SOLUSDT,2020-08-12 00:00:00+00:00,2022-08-12 00:00:00+00:00,1.5,1.2,0.15,15.628506675169419,1.1562850667516942,-25.28981869007425,0,1.5
SOLUSDT,2021-02-08 00:00:00+00:00,2023-02-08 00:00:00+00:00,1.5,1.2,0.15,18.35674393850808,1.1835674393850808,-25.289818690074206,0,1.5
SOLUSDT,2021-08-07 00:00:00+00:00,2023-08-07 00:00:00+00:00,1.5,1.2,0.15,124.30771664751875,2.2430771664751874,-25.230863842900085,0,1.5
SOLUSDT,2022-02-03 00:00:00+00:00,2024-02-03 00:00:00+00:00,1.5,1.2,0.15,-18.185570513285597,0.818144294867144,-25.175084051004614,0,1.5
SOLUSDT,2022-08-02 00:00:00+00:00,2024-08-01 00:00:00+00:00,1.5,1.2,0.15,6.236800664106745,1.0623680066410675,-25.004170833487805,0,1.5
SOLUSDT,2023-01-29 00:00:00+00:00,2025-01-28 00:00:00+00:00,1.5,1.2,0.15,36.35827364749515,1.3635827364749515,-25.004170833487915,0,1.5
SOLUSDT,2023-07-28 00:00:00+00:00,2025-07-27 00:00:00+00:00,1.5,1.2,0.15,32.562952768314176,1.3256295276831418,-25.004170833487926,0,1.5
SOLUSDT,2024-01-24 00:00:00+00:00,2026-01-23 00:00:00+00:00,1.5,1.2,0.15,-5.36035962290825,0.9463964037709175,-25.07736751518429,0,1.5
SOLUSDT,2024-07-22 00:00:00+00:00,2026-07-22 00:00:00+00:00,1.5,1.2,0.15,-9.850544351457192,0.9014945564854281,-24.02769558217829,0,1.5
AVAXUSDT,2020-09-23 00:00:00+00:00,2022-09-23 00:00:00+00:00,1.5,1.2,0.15,433.37562901072005,5.333756290107201,-25.32715544394738,0,1.5
AVAXUSDT,2021-03-22 00:00:00+00:00,2023-03-22 00:00:00+00:00,1.5,1.2,0.15,10.697545916866824,1.1069754591686682,-25.122366014210208,0,1.5
AVAXUSDT,2021-09-18 00:00:00+00:00,2023-09-18 00:00:00+00:00,1.5,1.2,0.15,-19.112558282655733,0.8088744171734427,-25.249106674034174,0,1.5
AVAXUSDT,2022-03-17 00:00:00+00:00,2024-03-16 00:00:00+00:00,1.5,1.2,0.15,-20.77805088328234,0.7922194911671766,-24.996640158632545,0,1.5
AVAXUSDT,2022-09-13 00:00:00+00:00,2024-09-12 00:00:00+00:00,1.5,1.2,0.15,46.92992396358755,1.4692992396358755,-25.318477878196077,0,1.5
AVAXUSDT,2023-03-12 00:00:00+00:00,2025-03-11 00:00:00+00:00,1.5,1.2,0.15,40.64705642234541,1.406470564223454,-25.318477878196056,0,1.5
AVAXUSDT,2023-09-08 00:00:00+00:00,2025-09-07 00:00:00+00:00,1.5,1.2,0.15,61.71518470210569,1.6171518470210569,-25.31847787819602,0,1.5
AVAXUSDT,2024-03-06 00:00:00+00:00,2026-03-06 00:00:00+00:00,1.5,1.2,0.15,-6.64805384666014,0.9335194615333986,-24.996850268242433,0,1.5
BTCUSDT,2017-08-18 00:00:00+00:00,2019-08-18 00:00:00+00:00,2.0,1.15,0.1,14.19862022571634,1.1419862022571634,-20.17288180206932,0,2.0
BTCUSDT,2018-02-14 00:00:00+00:00,2020-02-14 00:00:00+00:00,2.0,1.15,0.1,49.78366224604833,1.4978366224604833,-16.405807871367163,0,2.0
BTCUSDT,2018-08-13 00:00:00+00:00,2020-08-12 00:00:00+00:00,2.0,1.15,0.1,54.4450235077236,1.544450235077236,-16.405807871367085,0,2.0
BTCUSDT,2019-02-09 00:00:00+00:00,2021-02-08 00:00:00+00:00,2.0,1.15,0.1,51.19908500251644,1.5119908500251644,-20.026777002064755,0,2.0
BTCUSDT,2019-08-08 00:00:00+00:00,2021-08-07 00:00:00+00:00,2.0,1.15,0.1,14.389965038271635,1.1438996503827163,-20.026777002064698,0,2.0
BTCUSDT,2020-02-04 00:00:00+00:00,2022-02-03 00:00:00+00:00,2.0,1.15,0.1,15.890132329892982,1.1589013232989298,-20.02677700206479,0,2.0
BTCUSDT,2020-08-02 00:00:00+00:00,2022-08-02 00:00:00+00:00,2.0,1.15,0.1,-13.649987716448154,0.8635001228355185,-20.026777002064854,0,2.0
BTCUSDT,2021-01-29 00:00:00+00:00,2023-01-29 00:00:00+00:00,2.0,1.15,0.1,-17.76484876333415,0.8223515123666585,-20.168191199093066,0,2.0
BTCUSDT,2021-07-28 00:00:00+00:00,2023-07-28 00:00:00+00:00,2.0,1.15,0.1,-13.66031726692032,0.8633968273307968,-17.94038426096848,0,2.0
BTCUSDT,2022-01-24 00:00:00+00:00,2024-01-24 00:00:00+00:00,2.0,1.15,0.1,-1.1021461783041753,0.9889785382169582,-16.788431081661248,0,2.0
BTCUSDT,2022-07-23 00:00:00+00:00,2024-07-22 00:00:00+00:00,2.0,1.15,0.1,19.27689321592321,1.192768932159232,-16.788431081661205,0,2.0
BTCUSDT,2023-01-19 00:00:00+00:00,2025-01-18 00:00:00+00:00,2.0,1.15,0.1,21.887597891046063,1.2188759789104606,-17.2874863425597,0,2.0
BTCUSDT,2023-07-18 00:00:00+00:00,2025-07-17 00:00:00+00:00,2.0,1.15,0.1,50.484369328589196,1.504843693285892,-17.28748634255969,0,2.0
BTCUSDT,2024-01-14 00:00:00+00:00,2026-01-13 00:00:00+00:00,2.0,1.15,0.1,33.96765776883544,1.3396765776883544,-17.28748634255971,0,2.0
BTCUSDT,2024-07-12 00:00:00+00:00,2026-07-12 00:00:00+00:00,2.0,1.15,0.1,26.794355398404935,1.2679435539840493,-8.665282911293094,0,2.0
ETHUSDT,2017-08-18 00:00:00+00:00,2019-08-18 00:00:00+00:00,2.0,1.15,0.1,0.11437809411640742,1.001143780941164,-20.225178419005875,0,2.0
ETHUSDT,2018-02-14 00:00:00+00:00,2020-02-14 00:00:00+00:00,2.0,1.15,0.1,2.2468270531379453,1.0224682705313795,-20.224120470189167,0,2.0
ETHUSDT,2018-08-13 00:00:00+00:00,2020-08-12 00:00:00+00:00,2.0,1.15,0.1,7.3007601437965475,1.0730076014379655,-20.224120470189167,0,2.0
ETHUSDT,2019-02-09 00:00:00+00:00,2021-02-08 00:00:00+00:00,2.0,1.15,0.1,20.729052925705084,1.2072905292570508,-20.224120470189135,0,2.0
ETHUSDT,2019-08-08 00:00:00+00:00,2021-08-07 00:00:00+00:00,2.0,1.15,0.1,115.50672959952881,2.155067295995288,-21.08694401135809,0,2.0
ETHUSDT,2020-02-04 00:00:00+00:00,2022-02-03 00:00:00+00:00,2.0,1.15,0.1,94.29080542023453,1.9429080542023454,-21.08694401135809,0,2.0
ETHUSDT,2020-08-02 00:00:00+00:00,2022-08-02 00:00:00+00:00,2.0,1.15,0.1,38.29579545106343,1.3829579545106343,-21.086944011358067,0,2.0
ETHUSDT,2021-01-29 00:00:00+00:00,2023-01-29 00:00:00+00:00,2.0,1.15,0.1,10.251398162731263,1.1025139816273126,-20.27653516133807,0,2.0
ETHUSDT,2021-07-28 00:00:00+00:00,2023-07-28 00:00:00+00:00,2.0,1.15,0.1,-11.830729616571345,0.8816927038342866,-20.091773131090395,0,2.0
ETHUSDT,2022-01-24 00:00:00+00:00,2024-01-24 00:00:00+00:00,2.0,1.15,0.1,-15.851079961194326,0.8414892003880567,-20.094502426430072,0,2.0
ETHUSDT,2022-07-23 00:00:00+00:00,2024-07-22 00:00:00+00:00,2.0,1.15,0.1,-15.347414082249278,0.8465258591775072,-20.02418197971777,0,2.0
ETHUSDT,2023-01-19 00:00:00+00:00,2025-01-18 00:00:00+00:00,2.0,1.15,0.1,-19.423110499652108,0.8057688950034789,-20.020598983089688,0,2.0
ETHUSDT,2023-07-18 00:00:00+00:00,2025-07-17 00:00:00+00:00,2.0,1.15,0.1,9.148305038462269,1.0914830503846227,-20.358650672079193,0,2.0
ETHUSDT,2024-01-14 00:00:00+00:00,2026-01-13 00:00:00+00:00,2.0,1.15,0.1,5.0104848787988265,1.0501048487879883,-20.358650672079303,0,2.0
ETHUSDT,2024-07-12 00:00:00+00:00,2026-07-12 00:00:00+00:00,2.0,1.15,0.1,38.51034599519343,1.3851034599519343,-16.030125622528836,0,2.0
BNBUSDT,2017-11-07 00:00:00+00:00,2019-11-07 00:00:00+00:00,2.0,1.15,0.1,15.978373437523064,1.1597837343752306,-20.03871299858666,0,2.0
BNBUSDT,2018-05-06 00:00:00+00:00,2020-05-05 00:00:00+00:00,2.0,1.15,0.1,18.763445757740715,1.1876344575774072,-15.923082017208824,0,2.0
BNBUSDT,2018-11-02 00:00:00+00:00,2020-11-01 00:00:00+00:00,2.0,1.15,0.1,15.720087418857286,1.1572008741885729,-20.13290256110436,0,2.0
BNBUSDT,2019-05-01 00:00:00+00:00,2021-04-30 00:00:00+00:00,2.0,1.15,0.1,5.359943393956024,1.0535994339395602,-20.132902561104473,0,2.0
BNBUSDT,2019-10-28 00:00:00+00:00,2021-10-27 00:00:00+00:00,2.0,1.15,0.1,8.844881471408428,1.0884488147140843,-20.132902561104316,0,2.0
BNBUSDT,2020-04-25 00:00:00+00:00,2022-04-25 00:00:00+00:00,2.0,1.15,0.1,-21.322028405803817,0.7867797159419618,-27.06187916697421,0,2.0
BNBUSDT,2020-10-22 00:00:00+00:00,2022-10-22 00:00:00+00:00,2.0,1.15,0.1,400.5444810052149,5.005444810052149,-20.14559238860206,0,2.0
BNBUSDT,2021-04-20 00:00:00+00:00,2023-04-20 00:00:00+00:00,2.0,1.15,0.1,-20.161947338091547,0.7983805266190845,-20.161947338091547,0,2.0
BNBUSDT,2021-10-17 00:00:00+00:00,2023-10-17 00:00:00+00:00,2.0,1.15,0.1,10.302298246776198,1.103022982467762,-20.09466107462361,0,2.0
BNBUSDT,2022-04-15 00:00:00+00:00,2024-04-14 00:00:00+00:00,2.0,1.15,0.1,-17.72587204674633,0.8227412795325367,-20.300920740225227,0,2.0
BNBUSDT,2022-10-12 00:00:00+00:00,2024-10-11 00:00:00+00:00,2.0,1.15,0.1,23.973273435394326,1.2397327343539433,-19.879724030236844,0,2.0
BNBUSDT,2023-04-10 00:00:00+00:00,2025-04-09 00:00:00+00:00,2.0,1.15,0.1,22.696040587316336,1.2269604058731634,-20.044667052314857,0,2.0
BNBUSDT,2023-10-07 00:00:00+00:00,2025-10-06 00:00:00+00:00,2.0,1.15,0.1,22.56266613238487,1.2256266613238487,-20.0446670523148,0,2.0
BNBUSDT,2024-04-04 00:00:00+00:00,2026-04-04 00:00:00+00:00,2.0,1.15,0.1,-15.545637419957515,0.8445436258004249,-20.038978475470472,0,2.0
XRPUSDT,2018-05-05 00:00:00+00:00,2020-05-04 00:00:00+00:00,2.0,1.15,0.1,46.330204219309955,1.4633020421930996,-34.62407395327979,0,2.0
XRPUSDT,2018-11-01 00:00:00+00:00,2020-10-31 00:00:00+00:00,2.0,1.15,0.1,-8.507476642977107,0.9149252335702289,-20.206756158111737,0,2.0
XRPUSDT,2019-04-30 00:00:00+00:00,2021-04-29 00:00:00+00:00,2.0,1.15,0.1,-5.817803960195411,0.9418219603980459,-20.12426063832037,0,2.0
XRPUSDT,2019-10-27 00:00:00+00:00,2021-10-26 00:00:00+00:00,2.0,1.15,0.1,106.60652601397582,2.066065260139758,-22.906240553045564,0,2.0
XRPUSDT,2020-04-24 00:00:00+00:00,2022-04-24 00:00:00+00:00,2.0,1.15,0.1,105.40954137382168,2.054095413738217,-22.9062405530456,0,2.0
XRPUSDT,2020-10-21 00:00:00+00:00,2022-10-21 00:00:00+00:00,2.0,1.15,0.1,132.45185274974247,2.3245185274974247,-22.906240553045553,0,2.0
XRPUSDT,2021-04-19 00:00:00+00:00,2023-04-19 00:00:00+00:00,2.0,1.15,0.1,-15.561820651159476,0.8443817934884053,-20.249349531253657,0,0.75
XRPUSDT,2021-10-16 00:00:00+00:00,2023-10-16 00:00:00+00:00,2.0,1.15,0.1,-18.899697975909636,0.8110030202409036,-20.237549653555497,0,2.0
XRPUSDT,2022-04-14 00:00:00+00:00,2024-04-13 00:00:00+00:00,2.0,1.15,0.1,-9.326377739065295,0.906736222609347,-20.222699003749835,0,2.0
XRPUSDT,2022-10-11 00:00:00+00:00,2024-10-10 00:00:00+00:00,2.0,1.15,0.1,-19.90528958910408,0.8009471041089592,-20.036697803172455,0,2.0
XRPUSDT,2023-04-09 00:00:00+00:00,2025-04-08 00:00:00+00:00,2.0,1.15,0.1,-17.16168297667312,0.8283831702332688,-20.037142273985243,0,2.0
XRPUSDT,2023-10-06 00:00:00+00:00,2025-10-05 00:00:00+00:00,2.0,1.15,0.1,-1.818036640867926,0.9818196335913207,-20.073363143633237,0,2.0
XRPUSDT,2024-04-03 00:00:00+00:00,2026-04-03 00:00:00+00:00,2.0,1.15,0.1,55.285255923296695,1.552852559232967,-20.2116459245274,0,2.0
ADAUSDT,2018-04-18 00:00:00+00:00,2020-04-17 00:00:00+00:00,2.0,1.15,0.1,-24.28475295351734,0.7571524704648266,-25.614989923460353,0,2.0
ADAUSDT,2018-10-15 00:00:00+00:00,2020-10-14 00:00:00+00:00,2.0,1.15,0.1,-16.22198701952161,0.8377801298047839,-23.006669929377544,0,2.0
ADAUSDT,2019-04-13 00:00:00+00:00,2021-04-12 00:00:00+00:00,2.0,1.15,0.1,12.792649675787304,1.127926496757873,-19.925781935568686,0,2.0
ADAUSDT,2019-10-10 00:00:00+00:00,2021-10-09 00:00:00+00:00,2.0,1.15,0.1,9.316892772152595,1.093168927721526,-20.103276081118228,0,2.0
ADAUSDT,2020-04-07 00:00:00+00:00,2022-04-07 00:00:00+00:00,2.0,1.15,0.1,21.640091638062774,1.2164009163806278,-20.10327608111814,0,2.0
ADAUSDT,2020-10-04 00:00:00+00:00,2022-10-04 00:00:00+00:00,2.0,1.15,0.1,-4.0170163783538,0.959829836216462,-20.23534350543028,0,2.0
ADAUSDT,2021-04-02 00:00:00+00:00,2023-04-02 00:00:00+00:00,2.0,1.15,0.1,-8.947558560780022,0.9105244143921998,-20.34319401021021,0,2.0
ADAUSDT,2021-09-29 00:00:00+00:00,2023-09-29 00:00:00+00:00,2.0,1.15,0.1,-18.4741607772265,0.815258392227735,-19.983298948231763,0,2.0
ADAUSDT,2022-03-28 00:00:00+00:00,2024-03-27 00:00:00+00:00,2.0,1.15,0.1,-17.01487342936626,0.8298512657063374,-20.079886776323196,0,2.0
ADAUSDT,2022-09-24 00:00:00+00:00,2024-09-23 00:00:00+00:00,2.0,1.15,0.1,-12.593738907087227,0.8740626109291277,-20.03451612135725,0,2.0
ADAUSDT,2023-03-23 00:00:00+00:00,2025-03-22 00:00:00+00:00,2.0,1.15,0.1,28.676453551590942,1.2867645355159094,-20.034516121357314,0,2.0
ADAUSDT,2023-09-19 00:00:00+00:00,2025-09-18 00:00:00+00:00,2.0,1.15,0.1,35.57073003908686,1.3557073003908686,-20.034516121357328,0,2.0
ADAUSDT,2024-03-17 00:00:00+00:00,2026-03-17 00:00:00+00:00,2.0,1.15,0.1,63.56875465980269,1.635687546598027,-20.183771397010087,0,2.0
DOGEUSDT,2019-07-06 00:00:00+00:00,2021-07-05 00:00:00+00:00,2.0,1.15,0.1,38.48052742264203,1.3848052742264203,-31.24343901341462,0,2.0
DOGEUSDT,2020-01-02 00:00:00+00:00,2022-01-01 00:00:00+00:00,2.0,1.15,0.1,38.960244369656436,1.3896024436965644,-31.24343901341463,0,2.0
DOGEUSDT,2020-06-30 00:00:00+00:00,2022-06-30 00:00:00+00:00,2.0,1.15,0.1,48.82002870803941,1.488200287080394,-31.243659106780086,0,2.0
DOGEUSDT,2020-12-27 00:00:00+00:00,2022-12-27 00:00:00+00:00,2.0,1.15,0.1,68.6808140928025,1.6868081409280251,-46.03937873624449,0,2.0
DOGEUSDT,2021-06-25 00:00:00+00:00,2023-06-25 00:00:00+00:00,2.0,1.15,0.1,-19.77258905164756,0.8022741094835244,-20.27579027872991,0,2.0
DOGEUSDT,2021-12-22 00:00:00+00:00,2023-12-22 00:00:00+00:00,2.0,1.15,0.1,-19.949663274865802,0.800503367251342,-20.035471047815456,0,2.0
DOGEUSDT,2022-06-20 00:00:00+00:00,2024-06-19 00:00:00+00:00,2.0,1.15,0.1,53.037072495752135,1.5303707249575214,-20.023406134704068,0,2.0
DOGEUSDT,2022-12-17 00:00:00+00:00,2024-12-16 00:00:00+00:00,2.0,1.15,0.1,-14.42641726755265,0.8557358273244735,-20.277837391077913,0,0.75
DOGEUSDT,2023-06-15 00:00:00+00:00,2025-06-14 00:00:00+00:00,2.0,1.15,0.1,15.36436649025692,1.1536436649025692,-20.16785295400624,0,2.0
DOGEUSDT,2023-12-12 00:00:00+00:00,2025-12-11 00:00:00+00:00,2.0,1.15,0.1,41.82295546747334,1.4182295546747334,-20.167852954006282,0,2.0
DOGEUSDT,2024-06-09 00:00:00+00:00,2026-06-09 00:00:00+00:00,2.0,1.15,0.1,49.098905624726164,1.4909890562472616,-20.125532611340592,0,2.0
LINKUSDT,2019-01-17 00:00:00+00:00,2021-01-16 00:00:00+00:00,2.0,1.15,0.1,-8.962490687533652,0.9103750931246635,-20.28667788892665,0,2.0
LINKUSDT,2019-07-16 00:00:00+00:00,2021-07-15 00:00:00+00:00,2.0,1.15,0.1,-3.6801519110739256,0.9631984808892607,-20.125377989846495,0,2.0
LINKUSDT,2020-01-12 00:00:00+00:00,2022-01-11 00:00:00+00:00,2.0,1.15,0.1,29.977757088058098,1.299777570880581,-20.029735221453436,0,2.0
LINKUSDT,2020-07-10 00:00:00+00:00,2022-07-10 00:00:00+00:00,2.0,1.15,0.1,39.60301947448692,1.3960301947448692,-20.05872937615736,0,2.0
LINKUSDT,2021-01-06 00:00:00+00:00,2023-01-06 00:00:00+00:00,2.0,1.15,0.1,-7.8865452092165444,0.9211345479078346,-20.149077529546368,0,2.0
LINKUSDT,2021-07-05 00:00:00+00:00,2023-07-05 00:00:00+00:00,2.0,1.15,0.1,-14.369292215554452,0.8563070778444555,-20.067553203708478,0,2.0
LINKUSDT,2022-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,2.0,1.15,0.1,-14.044543527856302,0.859554564721437,-20.02384234995851,0,2.0
LINKUSDT,2022-06-30 00:00:00+00:00,2024-06-29 00:00:00+00:00,2.0,1.15,0.1,-15.47937962296395,0.8452062037703605,-20.456595237810436,0,2.0
LINKUSDT,2022-12-27 00:00:00+00:00,2024-12-26 00:00:00+00:00,2.0,1.15,0.1,-14.428808745823297,0.855711912541767,-19.931240881885504,0,2.0
LINKUSDT,2023-06-25 00:00:00+00:00,2025-06-24 00:00:00+00:00,2.0,1.15,0.1,15.020427291841298,1.150204272918413,-19.931240881883518,0,2.0
LINKUSDT,2023-12-22 00:00:00+00:00,2025-12-21 00:00:00+00:00,2.0,1.15,0.1,-15.14726363854706,0.8485273636145294,-20.599896865343215,0,2.0
LINKUSDT,2024-06-19 00:00:00+00:00,2026-06-19 00:00:00+00:00,2.0,1.15,0.1,-3.690803486409988,0.9630919651359001,-20.148233298077333,0,2.0
LTCUSDT,2017-12-14 00:00:00+00:00,2019-12-14 00:00:00+00:00,2.0,1.15,0.1,-18.94162764923403,0.8105837235076597,-19.697935048886038,0,2.0
LTCUSDT,2018-06-12 00:00:00+00:00,2020-06-11 00:00:00+00:00,2.0,1.15,0.1,-11.429203962040035,0.8857079603795996,-24.201311095977374,0,2.0
LTCUSDT,2018-12-09 00:00:00+00:00,2020-12-08 00:00:00+00:00,2.0,1.15,0.1,-10.219004687384569,0.8978099531261543,-24.201311095977463,0,2.0
LTCUSDT,2019-06-07 00:00:00+00:00,2021-06-06 00:00:00+00:00,2.0,1.15,0.1,-17.938845441000606,0.8206115455899939,-20.425554997160845,0,2.0
LTCUSDT,2019-12-04 00:00:00+00:00,2021-12-03 00:00:00+00:00,2.0,1.15,0.1,9.830765323167935,1.0983076532316793,-20.04198759625456,0,2.0
LTCUSDT,2020-06-01 00:00:00+00:00,2022-06-01 00:00:00+00:00,2.0,1.15,0.1,-5.2172899926136385,0.9478271000738636,-20.056963342854417,0,2.0
LTCUSDT,2020-11-28 00:00:00+00:00,2022-11-28 00:00:00+00:00,2.0,1.15,0.1,6.094091263808221,1.0609409126380822,-20.056963342854473,0,2.0
LTCUSDT,2021-05-27 00:00:00+00:00,2023-05-27 00:00:00+00:00,2.0,1.15,0.1,-5.286883775181694,0.9471311622481831,-20.18616609429884,0,2.0
LTCUSDT,2021-11-23 00:00:00+00:00,2023-11-23 00:00:00+00:00,2.0,1.15,0.1,-14.630559700404945,0.8536944029959506,-20.256898661957678,0,0.75
