turbo,pyr1,pyr2,dd,brake,start,end,return_pct,multiple,mdd_pct,liquidated
3.0,1.0,1.5,0.1,0.5,2018-06-30 00:00:00+00:00,2020-06-29 00:00:00+00:00,-66.73888771912226,0.33261112280877736,-85.19545404520343,0
3.0,1.0,1.5,0.1,0.5,2018-12-27 00:00:00+00:00,2020-12-26 00:00:00+00:00,-54.344777296168886,0.45655222703831116,-71.82666662476763,0
3.0,1.0,1.5,0.1,0.5,2019-06-25 00:00:00+00:00,2021-06-24 00:00:00+00:00,288.8781901170034,3.888781901170034,-68.37942084040746,0
3.0,1.0,1.5,0.1,0.5,2019-12-22 00:00:00+00:00,2021-12-21 00:00:00+00:00,452.4164976203691,5.524164976203691,-68.37942084040746,0
3.0,1.0,1.5,0.1,0.5,2020-06-19 00:00:00+00:00,2022-06-19 00:00:00+00:00,405.3438466556705,5.053438466556705,-68.37942084040746,0
3.0,1.0,1.5,0.1,0.5,2020-12-16 00:00:00+00:00,2022-12-16 00:00:00+00:00,209.6059205766682,3.0960592057666823,-68.37942084040746,0
3.0,1.0,1.5,0.1,0.5,2021-06-14 00:00:00+00:00,2023-06-14 00:00:00+00:00,-28.385611074885254,0.7161438892511475,-64.17397170425004,0
3.0,1.0,1.5,0.1,0.5,2021-12-11 00:00:00+00:00,2023-12-11 00:00:00+00:00,-7.967308184409716,0.9203269181559028,-55.24935669130291,0
3.0,1.0,1.5,0.1,0.5,2022-06-09 00:00:00+00:00,2024-06-08 00:00:00+00:00,-11.636891069993272,0.8836310893000673,-48.861702587944414,0
3.0,1.0,1.5,0.1,0.5,2022-12-06 00:00:00+00:00,2024-12-05 00:00:00+00:00,183.74345030321635,2.8374345030321635,-50.119010398521,0
3.0,1.0,1.5,0.1,0.5,2023-06-04 00:00:00+00:00,2025-06-03 00:00:00+00:00,114.7913486822592,2.147913486822592,-50.11901039852113,0
3.0,1.0,1.5,0.1,0.5,2023-12-01 00:00:00+00:00,2025-11-30 00:00:00+00:00,92.05953304743615,1.9205953304743615,-50.844222332312164,0
3.0,1.0,1.5,0.1,0.5,2024-05-29 00:00:00+00:00,2026-05-29 00:00:00+00:00,17.35989329697034,1.1735989329697034,-59.205145069249944,0
3.0,1.0,1.5,0.15,0.35,2018-01-01 00:00:00+00:00,2020-01-01 00:00:00+00:00,-52.00596900381322,0.4799403099618677,-75.80238827897374,0
3.0,1.0,1.5,0.15,0.35,2018-06-30 00:00:00+00:00,2020-06-29 00:00:00+00:00,-45.93733318194114,0.5406266681805886,-77.78610927646601,0
3.0,1.0,1.5,0.15,0.35,2018-12-27 00:00:00+00:00,2020-12-26 00:00:00+00:00,-39.95332004167119,0.6004667995832881,-59.383537665845076,0
3.0,1.0,1.5,0.15,0.35,2019-06-25 00:00:00+00:00,2021-06-24 00:00:00+00:00,118.93050593910873,2.189305059391087,-68.37942084040746,0
3.0,1.0,1.5,0.15,0.35,2019-12-22 00:00:00+00:00,2021-12-21 00:00:00+00:00,186.99587275601135,2.8699587275601135,-68.37942084040746,0
3.0,1.0,1.5,0.15,0.35,2020-06-19 00:00:00+00:00,2022-06-19 00:00:00+00:00,208.84276179153284,3.0884276179153285,-68.37942084040746,0
3.0,1.0,1.5,0.15,0.35,2020-12-16 00:00:00+00:00,2022-12-16 00:00:00+00:00,244.01106459523425,3.4401106459523425,-70.7780577396002,0
3.0,1.0,1.5,0.15,0.35,2021-06-14 00:00:00+00:00,2023-06-14 00:00:00+00:00,-18.95368719889867,0.8104631280110133,-55.204315784965,0
3.0,1.0,1.5,0.15,0.35,2021-12-11 00:00:00+00:00,2023-12-11 00:00:00+00:00,-5.071829653190097,0.949281703468099,-47.90896962584409,0
3.0,1.0,1.5,0.15,0.35,2022-06-09 00:00:00+00:00,2024-06-08 00:00:00+00:00,-18.62154374513113,0.8137845625486887,-47.1232029722893,0
3.0,1.0,1.5,0.15,0.35,2022-12-06 00:00:00+00:00,2024-12-05 00:00:00+00:00,132.24491017143123,2.3224491017143123,-44.30175972099518,0
3.0,1.0,1.5,0.15,0.35,2023-06-04 00:00:00+00:00,2025-06-03 00:00:00+00:00,66.23999454151392,1.6623999454151392,-44.30175972099487,0
3.0,1.0,1.5,0.15,0.35,2023-12-01 00:00:00+00:00,2025-11-30 00:00:00+00:00,68.86309136360829,1.6886309136360829,-44.301759720994994,0
3.0,1.0,1.5,0.15,0.35,2024-05-29 00:00:00+00:00,2026-05-29 00:00:00+00:00,30.831327465003145,1.3083132746500314,-47.68169838372428,0
3.0,1.25,2.0,0.1,0.5,2018-01-01 00:00:00+00:00,2020-01-01 00:00:00+00:00,-10.606230461896915,0.8939376953810309,-75.19907608508636,0
3.0,1.25,2.0,0.1,0.5,2018-06-30 00:00:00+00:00,2020-06-29 00:00:00+00:00,-67.21534767297364,0.3278465232702637,-86.81761011810532,0
3.0,1.25,2.0,0.1,0.5,2018-12-27 00:00:00+00:00,2020-12-26 00:00:00+00:00,-53.44300854011234,0.46556991459887664,-74.21224351369297,0
3.0,1.25,2.0,0.1,0.5,2019-06-25 00:00:00+00:00,2021-06-24 00:00:00+00:00,472.04169816408665,5.7204169816408665,-75.88398547422895,0
3.0,1.25,2.0,0.1,0.5,2019-12-22 00:00:00+00:00,2021-12-21 00:00:00+00:00,684.5104838715035,7.845104838715035,-75.88398547422895,0
3.0,1.25,2.0,0.1,0.5,2020-06-19 00:00:00+00:00,2022-06-19 00:00:00+00:00,677.8264402826122,7.778264402826123,-75.88398547422895,0
3.0,1.25,2.0,0.1,0.5,2020-12-16 00:00:00+00:00,2022-12-16 00:00:00+00:00,354.96580799630635,4.549658079963064,-75.88398547422894,0
3.0,1.25,2.0,0.1,0.5,2021-06-14 00:00:00+00:00,2023-06-14 00:00:00+00:00,-44.02001452505026,0.5597998547494974,-73.29869460120918,0
3.0,1.25,2.0,0.1,0.5,2021-12-11 00:00:00+00:00,2023-12-11 00:00:00+00:00,-2.5536803512499318,0.9744631964875007,-59.81041843341174,0
3.0,1.25,2.0,0.1,0.5,2022-06-09 00:00:00+00:00,2024-06-08 00:00:00+00:00,9.514454946508,1.09514454946508,-53.9198150338525,0
3.0,1.25,2.0,0.1,0.5,2022-12-06 00:00:00+00:00,2024-12-05 00:00:00+00:00,273.00142671937977,3.730014267193798,-54.493426230951926,0
3.0,1.25,2.0,0.1,0.5,2023-06-04 00:00:00+00:00,2025-06-03 00:00:00+00:00,214.1034244549663,3.141034244549663,-54.49342623095169,0
3.0,1.25,2.0,0.1,0.5,2023-12-01 00:00:00+00:00,2025-11-30 00:00:00+00:00,167.10076858863573,2.6710076858863574,-54.49342623095181,0
3.0,1.25,2.0,0.1,0.5,2024-05-29 00:00:00+00:00,2026-05-29 00:00:00+00:00,52.168479843549775,1.5216847984354978,-61.7075255092604,0
3.0,1.25,2.0,0.15,0.35,2018-01-01 00:00:00+00:00,2020-01-01 00:00:00+00:00,8.155967425794518,1.0815596742579452,-62.17471469082933,0
3.0,1.25,2.0,0.15,0.35,2018-06-30 00:00:00+00:00,2020-06-29 00:00:00+00:00,-57.80910680106134,0.4219089319893866,-78.89635875429398,0
3.0,1.25,2.0,0.15,0.35,2018-12-27 00:00:00+00:00,2020-12-26 00:00:00+00:00,-42.75674212329862,0.5724325787670138,-61.12123196943886,0
3.0,1.25,2.0,0.15,0.35,2019-06-25 00:00:00+00:00,2021-06-24 00:00:00+00:00,213.41868165527472,3.1341868165527473,-68.37150976230899,0
3.0,1.25,2.0,0.15,0.35,2019-12-22 00:00:00+00:00,2021-12-21 00:00:00+00:00,193.02720338966446,2.9302720338966446,-68.37150976230899,0
3.0,1.25,2.0,0.15,0.35,2020-06-19 00:00:00+00:00,2022-06-19 00:00:00+00:00,268.5974497096982,3.685974497096982,-68.37150976230899,0
3.0,1.25,2.0,0.15,0.35,2020-12-16 00:00:00+00:00,2022-12-16 00:00:00+00:00,174.59270579378892,2.745927057937889,-68.37150976230899,0
3.0,1.25,2.0,0.15,0.35,2021-06-14 00:00:00+00:00,2023-06-14 00:00:00+00:00,-37.136038212272524,0.6286396178772747,-61.018744996236826,0
3.0,1.25,2.0,0.15,0.35,2021-12-11 00:00:00+00:00,2023-12-11 00:00:00+00:00,0.6734481317520302,1.0067344813175203,-51.531597109693216,0
3.0,1.25,2.0,0.15,0.35,2022-06-09 00:00:00+00:00,2024-06-08 00:00:00+00:00,-4.656797532094348,0.9534320246790565,-50.21333301359867,0
3.0,1.25,2.0,0.15,0.35,2022-12-06 00:00:00+00:00,2024-12-05 00:00:00+00:00,235.41758397017185,3.3541758397017185,-48.93558425251404,0
3.0,1.25,2.0,0.15,0.35,2023-06-04 00:00:00+00:00,2025-06-03 00:00:00+00:00,133.96279488323896,2.3396279488323897,-48.93558425251413,0
3.0,1.25,2.0,0.15,0.35,2023-12-01 00:00:00+00:00,2025-11-30 00:00:00+00:00,127.06864670009219,2.270686467000922,-48.93558425251444,0
3.0,1.25,2.0,0.15,0.35,2024-05-29 00:00:00+00:00,2026-05-29 00:00:00+00:00,21.25880884457758,1.2125880884457758,-48.04172030914652,0
